n_lines,n_directions,n_words,n_speak_char,andy,angela,creed,darryl,david,dwight,erin,gabe,holly,jan,jim,karen,kelly,kevin,meredith,michael,nellie,oscar,pam,phyllis,robert,ryan,stanley,toby,andy_perc,angela_perc,creed_perc,darryl_perc,david_perc,dwight_perc,erin_perc,gabe_perc,holly_perc,jan_perc,jim_perc,karen_perc,kelly_perc,kevin_perc,meredith_perc,michael_perc,nellie_perc,oscar_perc,pam_perc,phyllis_perc,robert_perc,ryan_perc,stanley_perc,toby_perc,michael_dummy,dwight_dummy,jim_dummy,pam_dummy,andy_dummy,angela_dummy,kevin_dummy,erin_dummy,oscar_dummy,ryan_dummy,darryl_dummy,phyllis_dummy,kelly_dummy,toby_dummy,jan_dummy,stanley_dummy,meredith_dummy,holly_dummy,nellie_dummy,gabe_dummy,robert_dummy,creed_dummy,david_dummy,karen_dummy,Jim:Dwight,Michael:Dwight,Jim:Pam,writer_Aaron_Shure,writer_Allison_Silverman,writer_B.J._Novak,writer_Brent_Forrester,writer_Carrie_Kemper,writer_Charlie_Grandy,writer_Daniel_Chun,writer_Gene_Stupnitsky;Lee_Eisenberg,writer_Greg_Daniels,writer_Halsted_Sullivan;Warren_Lieberstein,writer_Jennifer_Celotta,writer_Justin_Spitzer,writer_Lee_Eisenberg;Gene_Stupnitsky,writer_Michael_Schur,writer_Mindy_Kaling,writer_Owen_Ellickson,writer_Paul_Lieberstein,writer_Robert_Padnick,writer_Steve_Hely,writer_Warren_Lieberstein;Halsted_Sullivan,low_appearance_writer,director_B.J._Novak,director_Brent_Forrester,director_Charles_McDougall,director_David_Rogers,director_Greg_Daniels,director_Harold_Ramis,director_Jeffrey_Blitz,director_Jennifer_Celotta,director_John_Krasinski,director_Ken_Kwapis,director_Ken_Whittingham,director_Matt_Sohn,director_Paul_Feig,director_Paul_Lieberstein,director_Rainn_Wilson,director_Randall_Einhorn,director_Steve_Carell,director_Troy_Miller,director_Tucker_Gates,low_appearance_director,multi_part
0.3238866396761133,0.3354838709677419,0.27681799919646444,0.0714285714285714,0.783132530120482,0.42307692307692313,0.11764705882352941,0.0,0.17777777777777778,0.7469879518072289,0.0,0.0,0.0,0.0,0.2537313432835821,0.0,0.07142857142857142,0.25806451612903225,0.16666666666666666,0.32704402515723274,0.0,0.3225806451612903,0.07142857142857142,0.1111111111111111,0.0,0.0,0.07142857142857142,0.0,0.9077825159914713,0.4272007310386839,0.12313432835820765,0.0,0.12271973466003311,0.6470824241686798,0.0,0.0,0.0,0.0,0.2338494096680774,0.0,0.07862473347547895,0.2542460113226969,0.1679104477611938,0.2684689758753402,0.0,0.24440298507462635,0.06583155650319827,0.12985074626865598,0.0,0.0,0.07916937053861046,0.0,0.28981015110422315,0.28128841898205065,0.018123667377398723,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.28744939271255066,0.32903225806451614,0.29208517476898355,0.19047619047619047,0.45783132530120485,0.07692307692307693,0.0,0.2571428571428571,0.0,0.3975903614457832,1.0,0.23333333333333334,0.0,0.0,0.15671641791044777,0.0,0.21428571428571427,0.3548387096774194,0.25,0.0,0.0,0.3548387096774194,0.0,0.07407407407407407,0.6052631578947368,0.10256410256410256,0.25,0.1891891891891892,0.5901600474214582,0.08637479888220807,0.0,0.30195613515115555,0.0,0.39535061257832377,1.0,0.281742738589211,0.0,0.0,0.16061807146838417,0.0,0.2622999407231766,0.38875375590213185,0.28008298755186684,0.0,0.0,0.2989626556016595,0.0,0.09626556016597408,0.7408822887093252,0.13107777423130096,0.30813638823741585,0.17270382415610597,0.10034870205346764,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.23684210526315785,0.23225806451612901,0.24768983527521093,0.16666666666666663,0.0,0.23076923076923078,0.0,0.0,0.0,0.46987951807228917,0.0,0.0,0.0,0.09090909090909091,0.16417910447761194,0.0,0.14285714285714285,0.45161290322580644,0.027777777777777776,0.5471698113207547,0.0,0.22580645161290322,0.20634920634920634,0.07407407407407407,0.0,0.038461538461538464,0.10714285714285714,0.21621621621621623,0.0,0.28004026722796743,0.0,0.0,0.0,0.5020188511741351,0.0,0.0,0.0,0.09646469913442475,0.18184860451107676,0.0,0.18898142216527872,0.5347147054275552,0.03363228699551551,0.539808782468906,0.0,0.2056053811659188,0.22855719268275307,0.10403587443946133,0.0,0.053121766126250136,0.14271787872879624,0.21330747788146898,0.12217486762236858,0.3066142119498402,0.03387822790807866,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.4008097165991903,0.8,0.47910807553234225,0.30952380952380953,0.28915662650602414,0.23076923076923078,0.11764705882352941,0.08571428571428572,0.0,0.14457831325301207,0.25,0.3333333333333333,0.08823529411764705,0.0,0.13432835820895522,0.0,0.10714285714285714,0.3548387096774194,0.16666666666666666,0.729559748427673,0.0,0.1935483870967742,0.15873015873015872,0.6666666666666666,0.0,0.038461538461538464,0.25,0.13513513513513514,0.289769585253456,0.20144832126398932,0.1064516129032257,0.07824884792626725,0.0,0.1187219025754567,0.19435483870967724,0.31290322580645136,0.06261859582542688,0.0,0.10702936928261904,0.0,0.10195852534562205,0.3022246941045606,0.14516129032258052,0.5177520795293162,0.0,0.126774193548387,0.12647209421402955,0.6735483870967738,0.0,0.03821339950372205,0.23955119214586235,0.09590235396687004,0.03719488570321581,0.15211867879681992,0.021321961620469083,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.2651821862348178,0.03225806451612903,0.2854560064282844,0.14285714285714285,0.060240963855421686,0.07692307692307693,0.0,0.0,0.0,0.4939759036144579,0.0,0.0,0.0,0.12727272727272726,0.33582089552238803,0.25,0.21428571428571427,0.0967741935483871,0.0,0.20754716981132076,0.0,0.0,0.4126984126984127,0.07407407407407407,0.0,0.4615384615384615,0.21428571428571427,0.02702702702702703,0.06453201970443341,0.07178043631245572,0.0,0.0,0.0,0.3998168922589494,0.0,0.0,0.0,0.10384923817161162,0.28602676273803385,0.1594827586206894,0.21798029556650156,0.08810939357907178,0.0,0.15744957709824323,0.0,0.0,0.3515051997810618,0.07999999999999967,0.0,0.4901856763925728,0.21949025487256274,0.020503261882571847,0.2615265401007361,0.12171133513646422,0.13859275053304904,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.2125506072874494,0.2645161290322581,0.3292486942547207,0.16666666666666663,0.04819277108433735,0.11538461538461539,0.3529411764705882,0.0,0.0,0.3855421686746988,0.0,0.0,0.0,0.21818181818181817,0.11194029850746269,0.375,0.17857142857142855,0.06451612903225806,0.027777777777777776,0.5220125786163522,0.0,0.0,0.1984126984126984,0.1111111111111111,0.0,0.07692307692307693,0.17857142857142855,0.08108108108108109,0.04217303822937621,0.08795630928427699,0.2788732394366193,0.0,0.0,0.25388359683273165,0.0,0.0,0.0,0.14543072387815242,0.07788522177843166,0.19542253521126732,0.14839034205231372,0.04798445847498783,0.021126760563380257,0.3235007529453449,0.0,0.0,0.13805052537446902,0.0980281690140844,0.0,0.0667388949079089,0.1494182486221676,0.05024743052912062,0.06974041069352964,0.24489795918367346,0.02221037668798863,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.25506072874493924,0.27741935483870966,0.3408999598232222,0.2142857142857143,0.3132530120481928,0.21153846153846156,0.11764705882352941,0.14285714285714285,0.0,0.8313253012048193,0.2708333333333333,0.6666666666666666,0.0,0.0,0.208955223880597,0.0,0.21428571428571427,0.6451612903225806,0.027777777777777776,0.0,0.0,0.12903225806451613,0.0873015873015873,0.18518518518518517,0.0,0.02564102564102564,0.07142857142857142,0.16216216216216217,0.501620029455081,0.2950767936040394,0.1701030927835041,0.20839469808541938,0.0,1.0,0.3364475945017182,1.0,0.0,0.0,0.2660409293737496,0.0,0.3258468335787915,0.8780661215783866,0.038659793814432755,0.0,0.0,0.13505154639175243,0.11115202094583528,0.2989690721649479,0.0,0.04070843246100953,0.10936799641416338,0.18389523544162675,0.2639803693658789,0.0,0.01824212271973466,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.3076923076923077,0.36129032258064514,0.3969465648854962,0.16666666666666663,0.6506024096385542,0.23076923076923078,0.058823529411764705,0.11428571428571428,0.0,0.3614457831325302,0.8333333333333333,0.0,0.0,0.0,0.06716417910447761,0.0,0.0,0.8064516129032258,0.08333333333333333,0.0,0.38095238095238093,0.8709677419354839,0.0873015873015873,0.0,0.0,0.0,0.0,0.24324324324324326,0.8637362637362637,0.2668759811616951,0.0705128205128193,0.13821733821733753,0.0,0.37301755446516954,0.8582621082621081,0.0,0.0,0.0,0.07089552238805959,0.0,0.0,0.9099616858237554,0.09615384615384602,0.0,0.38583638583638546,0.7557692307692304,0.0921516754850088,0.0,0.0,0.0,0.0,0.22869022869022845,0.03951956605966679,0.0,0.005863539445628998,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.368421052631579,0.5096774193548388,0.44777018883085573,0.16666666666666663,0.3493975903614458,0.019230769230769232,0.0,0.0,0.0,0.44578313253012053,0.20833333333333331,0.03333333333333333,0.47058823529411764,0.0,0.2835820895522388,0.0,0.10714285714285714,0.4193548387096774,0.08333333333333333,0.3584905660377359,0.0,0.03225806451612903,0.2857142857142857,0.037037037037037035,0.0,0.05128205128205128,0.03571428571428571,0.0,0.3535597952536061,0.016951405969553884,0.0,0.0,0.0,0.3411277887089072,0.16354505971769803,0.03159609120521161,0.3372293542824295,0.0,0.22815887986776215,0.0,0.10295486272684932,0.3606649444007635,0.07328990228013002,0.2568987769651526,0.0,0.02133550488599341,0.22987436016751964,0.03778501628664482,0.0,0.051449093794370473,0.03455601189633183,0.0,0.20121399974170218,0.19154167691172855,0.08102345415778252,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.35627530364372473,0.3161290322580645,0.3995580554439534,0.33333333333333337,0.5783132530120483,0.15384615384615385,0.1764705882352941,0.02857142857142857,0.0,0.2168674698795181,0.5208333333333333,0.06666666666666667,0.0,0.0,0.291044776119403,0.0,0.0,0.0967741935483871,0.0,0.0,0.5238095238095237,0.3548387096774194,0.25396825396825395,0.3333333333333333,0.5,0.038461538461538464,0.03571428571428571,0.0,0.5460703430308295,0.12654301842317478,0.1504559270516709,0.02457663916630443,0.0,0.16013284519844262,0.3815222897669704,0.05896656534954409,0.0,0.0,0.21850474073401976,0.0,0.0,0.07766481500890855,0.0,0.0,0.37733391228831964,0.21899696048632195,0.19066917547160708,0.31732522796352536,0.4483282674772032,0.036006546644844324,0.032245275538522,0.0,0.11080976365749709,0.0,0.07391613361762615,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
