n_lines,n_directions,n_words,n_speak_char,andy,angela,creed,darryl,david,dwight,erin,gabe,holly,jan,jim,karen,kelly,kevin,meredith,michael,nellie,oscar,pam,phyllis,robert,ryan,stanley,toby,andy_perc,angela_perc,creed_perc,darryl_perc,david_perc,dwight_perc,erin_perc,gabe_perc,holly_perc,jan_perc,jim_perc,karen_perc,kelly_perc,kevin_perc,meredith_perc,michael_perc,nellie_perc,oscar_perc,pam_perc,phyllis_perc,robert_perc,ryan_perc,stanley_perc,toby_perc,michael_dummy,dwight_dummy,jim_dummy,pam_dummy,andy_dummy,angela_dummy,kevin_dummy,erin_dummy,oscar_dummy,ryan_dummy,darryl_dummy,phyllis_dummy,kelly_dummy,toby_dummy,jan_dummy,stanley_dummy,meredith_dummy,holly_dummy,nellie_dummy,gabe_dummy,robert_dummy,creed_dummy,david_dummy,karen_dummy,Jim:Dwight,Michael:Dwight,Jim:Pam,writer_Aaron_Shure,writer_Allison_Silverman,writer_B.J._Novak,writer_Brent_Forrester,writer_Carrie_Kemper,writer_Charlie_Grandy,writer_Daniel_Chun,writer_Gene_Stupnitsky;Lee_Eisenberg,writer_Greg_Daniels,writer_Halsted_Sullivan;Warren_Lieberstein,writer_Jennifer_Celotta,writer_Justin_Spitzer,writer_Lee_Eisenberg;Gene_Stupnitsky,writer_Michael_Schur,writer_Mindy_Kaling,writer_Owen_Ellickson,writer_Paul_Lieberstein,writer_Robert_Padnick,writer_Steve_Hely,writer_Warren_Lieberstein;Halsted_Sullivan,low_appearance_writer,director_B.J._Novak,director_Brent_Forrester,director_Charles_McDougall,director_David_Rogers,director_Greg_Daniels,director_Harold_Ramis,director_Jeffrey_Blitz,director_Jennifer_Celotta,director_John_Krasinski,director_Ken_Kwapis,director_Ken_Whittingham,director_Matt_Sohn,director_Paul_Feig,director_Paul_Lieberstein,director_Rainn_Wilson,director_Randall_Einhorn,director_Steve_Carell,director_Troy_Miller,director_Tucker_Gates,low_appearance_director,multi_part
-0.07258573216395012,0.5515538369057834,-0.6965764960765042,-1.1167597857086569,2.20596011594785,1.300126560276211,-0.11180339887498955,-0.7193943035983092,0.6636205683091938,1.53082210757388,-0.7385285399431247,-0.4063642135514429,-0.2885049028124265,-0.3934106423107819,0.035332642986148174,-0.2719314353928561,-0.4408776452915718,-0.10391249031099774,0.6818419013371393,-0.14215940097192872,-0.4004850724413256,0.3949508938291448,-1.010792149358739,-0.4893774207026759,-0.35637747396401115,-0.64495884211446,-0.408039432435091,-0.70310911516018,2.2589945568986955,1.499625336915255,-0.038457940037786804,-0.697959307686492,0.6064244256775592,1.4435838609937774,-0.7037244364780566,-0.40253522416987364,-0.27342871787261597,-0.3628837004135383,0.10459091036081358,-0.23671509870970056,-0.4304455168088578,-0.047576890617857796,0.8013744544384649,-0.09500326060263356,-0.38406992189307176,0.39008747098549984,-0.9116568697046679,-0.45855960275467844,-0.3602939420215737,-0.6611367056824797,-0.38121093646698617,-0.663051449711219,0.6626729242783814,0.5090819700593512,-0.4485676926386959,-0.28097574347450816,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.2823831355725468,0.5097540082308534,-0.6066335828988426,-0.15484484423691455,0.828116680728213,-0.49892356750599604,-0.7826237921249266,0.45346209416800637,-0.3728915574308803,-0.019999379991024892,3.7061936820999013,0.7756614211370447,-0.2885049028124265,-0.3934106423107819,-0.6293367233062188,-0.2719314353928561,0.4064340792531679,0.3580599063728362,1.349215009011952,-1.3577363108869775,-0.4004850724413256,0.5430574790150741,-1.5278655825103675,-0.669597249284799,2.680345037614867,0.21967263014797678,0.7591431301117971,0.3352733001964494,1.0909720508782281,-0.44783671132582453,-0.800595687693605,0.6215958462664356,-0.33752572774495143,0.22988270527641885,4.208355377241382,0.9806283050788244,-0.27342871787261597,-0.3628837004135383,-0.41966108956012993,-0.23671509870970056,0.6548685740710544,0.5871886515994592,1.7687847453231327,-1.2435441128835283,-0.38406992189307176,0.6956178601005512,-1.4067409177998071,-0.6159148064226844,3.2438143739817913,0.40150204909479775,1.0524914682429416,0.49221733188044564,-0.45524262559227646,-0.9025077233410752,-0.634421996483163,-0.28097574347450816,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.5737684180844866,-0.11724342189309628,-0.8681781067444111,-0.347227832531263,-1.1110703762475724,0.30065426706387377,-0.7826237921249266,-0.7193943035983092,-0.3728915574308803,0.30086023812585194,-0.7385285399431247,-0.4063642135514429,-0.2885049028124265,0.07730442582371397,-0.5782083105144983,-0.2719314353928561,-0.017221783019201978,0.8200323030566701,-0.4304466114542153,0.6760173653170465,-0.4004850724413256,-0.04936886172864305,-0.03409788673899629,-0.669597249284799,-0.35637747396401115,-0.32072204001604615,-0.17460291992571336,0.48361364524739653,-1.0792781226872585,0.6587579285592802,-0.800595687693605,-0.697959307686492,-0.33752572774495143,0.744173543784932,-0.7037244364780566,-0.40253522416987364,-0.27342871787261597,0.14845277984021196,-0.2676749360821114,-0.23671509870970056,0.22163851267242027,1.276003868580098,-0.3566814726912531,1.0658193324235905,-0.38406992189307176,0.17282356699829177,0.31211590687728746,-0.5795088927757934,-0.3602939420215737,-0.23048209822509813,0.016705103684473744,0.763827609166894,-0.3264575349800466,0.6361743987483756,-0.2870080690353356,-0.28097574347450816,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.3703198972541984,3.5611415015007415,0.49516710352751114,0.8070700972348276,0.11367934394766047,0.30065426706387377,-0.11180339887498955,-0.3284421710095374,-0.3728915574308803,-1.1430080434000938,0.3726520155676318,1.2822438360035393,0.27927274592242884,-0.3934106423107819,-0.7827219616813804,-0.2719314353928561,-0.2290497141553869,0.3580599063728362,0.6818419013371393,1.3539352573850545,-0.4004850724413256,-0.19747544691457233,-0.37881350884008197,2.2139200080291714,-0.35637747396401115,-0.32072204001604615,0.7591431301117971,0.03859261009455529,-0.013681602831336268,0.20968754505339005,-0.1417153123008268,-0.356010068866432,-0.33752572774495143,-1.1038564948427942,0.2509620434464464,1.1336049166086364,0.2269178645611117,-0.3628837004135383,-0.8032944490577567,-0.23671509870970056,-0.292569025529478,0.17884289425123356,0.6051787629070168,0.9714582454110416,-0.38406992189307176,-0.2686256425465555,-0.4556117071224078,2.088803176321632,-0.3602939420215737,-0.3513432299953941,0.6230376475476336,-0.021531227675293734,-0.8278811422158291,-0.13913054649049494,-0.4157698743132017,-0.28097574347450816,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.4105926598778003,-1.4130381108159256,-0.6456877425680905,-0.5396108208256114,-0.8559141845402323,-0.49892356750599604,-0.7826237921249266,-0.7193943035983092,-0.3728915574308803,0.4078134441648109,-0.7385285399431247,-0.4063642135514429,-0.2885049028124265,0.26559045307751233,0.597745183695074,1.7309168612132098,0.4064340792531679,-0.8738664847840543,-0.6529043140124863,-0.5863125026716581,-0.4004850724413256,-1.0861149580301481,1.459669809032375,-0.669597249284799,-0.35637747396401115,3.2458827830665054,0.5257066176024195,-0.554768770109233,-0.8419685528917589,-0.5312281570501309,-0.800595687693605,-0.697959307686492,-0.33752572774495143,0.2514164509555443,-0.7037244364780566,-0.40253522416987364,-0.27342871787261597,0.18759646901825705,0.4781206364312902,1.257223283241409,0.39298927031466796,-0.8316046101660373,-0.646736602103181,-0.5699568915591099,-0.38406992189307176,-0.9785523761655558,1.2367423367035884,-0.6921231241275765,-0.3602939420215737,3.3127658100277246,0.49742386134153965,-0.525898850517334,0.49578573585188246,-0.2917237213889676,0.7868167976215855,-0.28097574347450816,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
-0.7136333536902177,0.09175572148155361,-0.3876935968742718,-0.347227832531263,-0.9069454228817003,-0.29902910886352857,1.2298373876248845,-0.7193943035983092,-0.3728915574308803,-0.07347598301050437,-0.7385285399431247,-0.4063642135514429,-0.2885049028124265,0.7363055212120082,-0.936107200056542,2.732341009516243,0.19460614811698296,-1.0278572836786657,-0.4304466114542153,0.5825114491697351,-0.4004850724413256,-1.0861149580301481,-0.09155049042251057,-0.4893774207026759,-0.35637747396401115,0.0035147620823676,0.2922701050930419,-0.25808808000733885,-0.924191305243439,-0.43880004129476113,0.9254852957297285,-0.697959307686492,-0.33752572774495143,-0.4521871508199445,-0.7037244364780566,-0.40253522416987364,-0.27342871787261597,0.4080100579859183,-1.0119329635335883,1.593885453821941,-0.018209161223091214,-1.020961187866565,-0.4645329574303353,0.14042894877065495,-0.38406992189307176,-0.9785523761655558,-0.36853649769419417,-0.607656532270698,-0.3602939420215737,-0.12008894532756986,0.05866021374844449,-0.3269309953487343,-0.6358465692319124,0.3264637230110443,-0.40665936922278667,-0.28097574347450816,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.46886971638018826,0.17535537883141358,-0.3190529526071091,0.03753814405743387,0.21574182063059655,0.20070703774264007,-0.11180339887498955,-0.06780741595035612,-0.3728915574308803,1.905158328710236,0.4652503951935282,2.9708518855585213,-0.2885049028124265,-0.3934106423107819,-0.271437833764175,-0.2719314353928561,0.4064340792531679,1.743977096424338,-0.4304466114542153,-1.3577363108869775,-0.4004850724413256,-0.4936886172864309,-0.8958869419917104,-0.12893776353842962,-0.35637747396401115,-0.42880097404885076,-0.408039432435091,0.18693295514550237,0.7653756466509589,0.7446758757926263,0.2522543966969113,0.21273024587208578,-0.33752572774495143,3.1451426228894546,0.9489330008482966,4.506778627802688,-0.27342871787261597,-0.3628837004135383,0.33504509843222324,-0.23671509870970056,1.0303593073131667,2.896339177342598,-0.3133227162327692,-1.2435441128835283,-0.38406992189307176,-0.2222730379460025,-0.5708258125395153,0.333803093525816,-0.3602939420215737,-0.3311161645725277,-0.19211888743803313,0.5670801100690065,0.5102645330213047,-0.9025077233410752,-0.44735295862664054,-0.28097574347450816,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-0.16582902256777085,0.7187531516055033,0.011132215505622094,-0.347227832531263,1.6446164941917016,0.30065426706387377,-0.44721359549995804,-0.19812479347994674,-0.3728915574308803,-0.1804291890494633,2.96540664509273,-0.4063642135514429,-0.2885049028124265,-0.3934106423107819,-1.2428776768068652,-0.2719314353928561,-0.8645335075639416,2.513931090897395,0.014468793662326545,-1.3577363108869775,1.735435313912411,2.912762841989943,-0.8958869419917104,-1.0300369064490453,-0.35637747396401115,-0.64495884211446,-0.8749124574538463,0.6319539902983435,2.0970191961140507,0.5835378672686266,-0.3641578321983957,-0.09394640720661672,-0.33752572774495143,0.12220597474564543,3.5121275403965324,-0.40253522416987364,-0.27342871787261597,-0.3628837004135383,-1.0619711572131367,-0.23671509870970056,-0.895029346119792,3.0468599164706127,0.18252357557451362,-1.2435441128835283,2.0554276671562652,3.253703151178485,-0.7137172835241801,-1.0669436254924682,-0.3602939420215737,-0.6611367056824797,-0.8769387406780175,0.866727541297525,-0.8141643870026922,-0.9025077233410752,-0.5742926628864237,-0.28097574347450816,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.18383331644655693,1.6801492111288927,0.3105474396365217,-0.347227832531263,0.36883553565500066,-0.7987652554696972,-0.7826237921249266,-0.7193943035983092,-0.3728915574308803,0.193907032086893,0.187455256315839,-0.23750340859594468,2.7396425571068024,-0.3934106423107819,0.23984629415303033,-0.2719314353928561,-0.2290497141553869,0.6660415041620588,0.014468793662326545,-0.025277005787789412,-0.4004850724413256,-0.9380083728442188,0.5404281500961464,-0.8498170778669222,-0.35637747396401115,-0.21264310598324157,-0.6414759449444687,-0.70310911516018,0.22090004146919406,-0.8445184488394234,-0.800595687693605,-0.697959307686492,-0.33752572774495143,-0.03154751913901181,0.09962194999478811,-0.24742009594793982,2.421163083290567,-0.3628837004135383,0.06385327396408444,-0.23671509870970056,-0.28668179112631714,0.4546326436264275,-0.014662069280444539,-0.14450188916497736,-0.38406992189307176,-0.8590750214305451,0.3220216214770303,-0.8899111411344574,-0.3602939420215737,-0.24404234102234393,-0.6605624352569144,-0.663051449711219,0.13991214226660822,0.05870588781183753,0.19645606776268998,-0.28097574347450816,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.11390084864369136,0.42615435088099346,0.026517187496537885,0.9994530855291761,1.3384290641428933,-0.09913465022106112,0.22360679774997896,-0.5890769260687186,-0.3728915574308803,-0.822148425283217,1.5764309507042846,-0.06864260364044647,-0.2885049028124265,-0.3934106423107819,0.29097470694475086,-0.2719314353928561,-0.8645335075639416,-0.8738664847840543,-0.6529043140124863,-1.3577363108869775,2.536405458795062,0.5430574790150741,0.31061773536208936,0.5919415507900629,2.1522193834272363,-0.32072204001604615,-0.6414759449444687,-0.70310911516018,0.9288368995336305,-0.21831754708120316,0.1306486118736912,-0.5905588375403755,-0.33752572774495143,-0.904197545887021,1.170343501570297,-0.11304984809611156,-0.27342871787261597,-0.3628837004135383,-0.005259238148942811,-0.23671509870970056,-0.895029346119792,-0.8808944008769781,-0.646736602103181,-1.2435441128835283,2.0016697415617157,0.2478154868743579,0.027180323829343603,0.4198063875202524,1.820651211801526,-0.3692340386217013,-0.6750313675343159,-0.663051449711219,-0.3935172271331604,-0.9025077233410752,0.12357202703936954,-0.28097574347450816,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
