season,total_votes,n_lines,n_directions,n_words,n_speak_char,andy,angela,darryl,dwight,erin,holly,jan,jim,kelly,kevin,meredith,michael,oscar,pam,phyllis,ryan,stanley,toby,andy_perc,angela_perc,darryl_perc,dwight_perc,erin_perc,holly_perc,jan_perc,jim_perc,kelly_perc,kevin_perc,meredith_perc,michael_perc,oscar_perc,pam_perc,phyllis_perc,ryan_perc,stanley_perc,toby_perc,multi_part,Alex Hardcastle_dummy,Amy Heckerling_dummy,Asaad Kelada_dummy,B.J. Novak_dummy,Brent Forrester_dummy,Brian Baumgartner_dummy,Bryan Cranston_dummy,Bryan Gordon_dummy,Charles McDougal_dummy,Charles McDougall_dummy,Charlie Grandy_dummy,Claire Scanlon_dummy,Claire Scanlong_dummy,Craig Zisk_dummy,Daniel Chun_dummy,Danny Leiner_dummy,David Rogers_dummy,Dean Holland_dummy,Dennie Gordon_dummy,Ed Helms_dummy,Eric Appel_dummy,Gene Stupnitsky_dummy,Greg Daneils_dummy,Greg Daniels_dummy,Harold Ramis_dummy,J.J. Abrams_dummy,Jason Reitman_dummy,Jeffrey Blitz_dummy,Jennifer Celotta_dummy,Jesse Peretz_dummy,John Krasinski_dummy,John Scott_dummy,Jon Favreau_dummy,Joss Whedon_dummy,Julian Farino_dummy,Kelly Cantley-Kashima_dummy,Ken Kwapis_dummy,Ken Whittingham_dummy,Ken Wittingham_dummy,Lee Eisenberg_dummy,Lee Kirk_dummy,Marc Webb_dummy,Matt Sohn_dummy,Michael Spiller_dummy,Miguel Arteta_dummy,Mindy Kaling_dummy,Paul Feig_dummy,Paul Lieberstein_dummy,Paul Lieerstein_dummy,Rainn Wilson_dummy,Randall Einhorn_dummy,Reginald Hudlin_dummy,Rodman Flender_dummy,Roger Nygard_dummy,Seth Gordon_dummy,Stephen Merchant_dummy,Steve Carell_dummy,Troy Miller_dummy,Tucker Gates_dummy,Victor Nelli Jr._dummy,Aaron Shure_dummy,Allison Silverman_dummy,Amelie Gillette_dummy,Anthony Q. Farrell_dummy,B.J. Novak_dummy.1,Brent Forrester_dummy.1,Caroline Williams_dummy,Carrie Kemper_dummy,Charlie Grandy_dummy.1,Dan Greaney_dummy,Dan Sterling_dummy,Daniel Chun_dummy.1,Gabe Miller_dummy,Gene Stupnitsky_dummy.1,Graham Wagner_dummy,Greg Daniels_dummy.1,Halsted Sullivan_dummy,Jason Kessler_dummy,Jennifer Celotta_dummy.1,Jon Vitti_dummy,Jonathan Green_dummy,Jonathan Huges_dummy,Justin Spitzer_dummy,Larry Willmore_dummy,Lee Eisenberg_dummy.1,Lester Lewis_dummy,Michael Schur_dummy,Mindy Kaling_dummy.1,Nicki Schwartz-Wright_dummy,Owen Ellickson_dummy,Paul Lieberstein_dummy.1,Peter Ocko_dummy,Ricky Gervais_dummy,Robert Padnick_dummy,Ryan Koh_dummy,Stephen Merchant_dummy.1,Steve Carell_dummy.1,Steve Hely_dummy,Tim McAuliffe_dummy,Warren Lieberstein_dummy,Andy_dummy,Angela_dummy,Creed_dummy,Darryl_dummy,Dwight_dummy,Erin_dummy,Jim_dummy,Kelly_dummy,Kevin_dummy,Meredith_dummy,Michael_dummy,Oscar_dummy,Pam_dummy,Phyllis_dummy,Ryan_dummy,Stanley_dummy,Toby_dummy
-0.9217399541730663,0.3449351993863487,-0.19099602046565858,0.13895133748434255,0.6130043234437468,1.135961614018608,2.486126151422219,-0.15969129474245547,0.9660633464163411,0.3784728697591102,-0.2898827037377852,-0.400476303110566,1.2617528497106656,-0.5066901105008598,0.5122184404250383,-0.16096935157771863,-1.4379465354139405,2.3833879274038567,-0.19735641003000265,1.2044482251667945,-0.4486298320792805,0.16825733648716037,0.10487906591038201,8,0.1553030303030303,0.1174242424242424,0.0189393939393939,0.2159090909090909,0.0454545454545454,0.0,0.0,0.2234848484848484,0.0075757575757575,0.0454545454545454,0.0075757575757575,0.0,0.0909090909090909,0.0909090909090909,0.0416666666666666,0.0075757575757575,0.0151515151515151,0.0189393939393939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
-0.9217399541730663,-0.5249804616319474,-0.7073149329332633,0.12224206557056772,2.0267455443858875,0.43734522139716403,0.05040661277322383,-0.2732290360911377,0.7611029469179194,0.1930060849767574,-0.2898827037377852,-0.400476303110566,-0.30536884929479613,0.8738800956423055,-0.09503812027163377,0.13454154758734682,-1.4379465354139405,-0.1535451837846716,-1.030316552362514,-0.6295602827556837,0.9495492898569906,-0.6176535136870446,1.9081223604340476,8,0.1007194244604316,0.0323741007194244,0.014388489208633,0.1906474820143885,0.0359712230215827,0.0,0.0,0.1007194244604316,0.0323741007194244,0.0287769784172661,0.0107913669064748,0.0,0.0215827338129496,0.0359712230215827,0.0071942446043165,0.0611510791366906,0.0035971223021582,0.0647482014388489,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
-0.9830198927511363,0.2579436332845191,-0.2770491725435927,-0.22993797322745566,-0.3294898238510139,-1.0673670088644076,4.8111311655871685,-0.046153553393773236,0.9660633464163411,-0.17792748458794827,-0.2898827037377852,-0.400476303110566,-0.2548165364236522,-0.9011387408274785,1.1194750011217105,1.612096043412674,-1.4379465354139405,2.1015064706051314,-0.6138364811962583,1.4082269482692922,-0.6350537150041167,2.787960170401177,0.5210121338773818,9,0.0,0.1037924151696606,0.0119760479041916,0.1137724550898203,0.0119760479041916,0.0,0.0,0.0578842315369261,0.0,0.0319361277445109,0.0159680638722554,0.0,0.0439121756487025,0.0339321357285429,0.0239520958083832,0.0,0.0279441117764471,0.0159680638722554,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,0,1,1,1,0,1,1
-0.1572727204116439,-1.4073234892362192,0.28229631596297905,-1.0448363111761667,-0.09386628702732373,-0.3687506162429636,-0.5031660096470024,-0.046153553393773236,-1.4422213476901136,-0.7343278389350067,-0.2898827037377852,-0.400476303110566,-0.7603396651350914,-0.7039144256641691,-0.2468522604458018,-0.4564802507427841,-0.3594866338534851,-0.2944859121840343,0.33811796718375464,-0.6295602827556837,-0.6350537150041167,-0.8796237970784463,-0.5886760473679509,4,0.0460992907801418,0.0141843971631205,0.0212765957446808,0.0354609929078014,0.0,0.0,0.0,0.0673758865248227,0.0035460992907801,0.0248226950354609,0.0035460992907801,0.1595744680851064,0.0177304964539007,0.1170212765957446,0.0070921985815602,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0
-0.5264843503445152,0.6307646308637889,0.06716343576814376,-0.2479325737499824,-0.09386628702732373,0.9210027239812406,0.05040661277322383,1.089223860093049,-0.7248599494456377,2.789541071929697,2.9828510094757608,-0.400476303110566,-0.5581304136505157,-0.7039144256641691,0.6640325805992063,-0.4564802507427841,0.3115550826730204,1.3968028286083178,-0.19735641003000265,-0.42578155965318604,-0.07578206622960823,-0.6176535136870446,-0.5886760473679509,7,0.1293706293706293,0.0314685314685314,0.0559440559440559,0.0839160839160839,0.1328671328671328,0.1328671328671328,0.0,0.0804195804195804,0.0034965034965034,0.0454545454545454,0.0034965034965034,0.2552447552447552,0.0594405594405594,0.0839160839160839,0.0104895104895104,0.0209790209790209,0.0034965034965034,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
5.926293181926249,1.426116092366231,1.9173062054437273,2.295732742970048,1.3198749339148172,0.16864660885045482,0.8254082841615406,-0.046153553393773236,1.7859049444100277,-0.7343278389350067,-0.2898827037377852,-0.400476303110566,0.04849734080321132,-0.3094657953375505,-0.09503812027163377,0.13454154758734682,1.3900149842334757,0.5511584582121418,0.27862081416000384,1.2044482251667945,-0.6350537150041167,6.4555441378808,-0.5886760473679509,5,0.0626702997275204,0.0435967302452316,0.0163487738419618,0.1989100817438692,0.0,0.0,0.0,0.0953678474114441,0.0081743869209809,0.0217983651226158,0.0081743869209809,0.3215258855585831,0.0299727520435967,0.0871934604904632,0.0299727520435967,0.0,0.0762942779291553,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,0
1.0346220849318164,-0.2267236635685316,-0.2770491725435927,-0.3610414913201505,-0.09386628702732373,-1.0673670088644076,0.05040661277322383,0.5215351533496378,0.1974618482972598,-0.7343278389350067,-0.2898827037377852,-0.400476303110566,-0.30536884929479613,0.6766557804789962,0.3604043002508703,2.203117841742805,0.6470759409362732,0.12833627301405376,-0.6138364811962583,-0.018224113448190915,0.7631254069321545,0.430227619878562,-0.17254297940095115,2,0.0,0.0318021201413427,0.03886925795053,0.1484098939929328,0.0,0.0,0.0,0.0989399293286219,0.0282685512367491,0.03886925795053,0.0353356890459364,0.3074204946996466,0.0282685512367491,0.0600706713780918,0.0176678445229682,0.0530035335689045,0.0176678445229682,0.0106007067137809,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
-0.42537245169069987,-0.8978014592112172,-0.6642883568942962,-0.9445806796935177,-0.8007368974983943,1.5658793940933426,0.8254082841615406,0.5215351533496378,-1.0835406485678756,1.0276066164973452,-0.2898827037377852,-0.400476303110566,-0.7603396651350914,-0.5066901105008598,-1.309551241664978,-0.4564802507427841,-0.4074181850339498,-0.858248825781485,-0.6138364811962583,-0.22200283655068848,-0.6350537150041167,-0.3556832302956429,-0.5886760473679509,7,0.1689655172413793,0.0551724137931034,0.0379310344827586,0.0586206896551724,0.0655172413793103,0.0,0.0,0.0655172413793103,0.0068965517241379,0.0,0.0034482758620689,0.1482758620689655,0.0034482758620689,0.0586206896551724,0.0137931034482758,0.0,0.0068965517241379,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0
0.7374143828281772,-0.4007067957721908,-0.3631023246215268,-0.5268488818491469,-1.0363604343220845,-1.0673670088644076,0.4932647107094048,-0.7273800014858666,-0.26369905057418896,-0.7343278389350067,-0.2898827037377852,-0.400476303110566,-0.2042642235525083,-0.3094657953375505,-1.0059229613166418,-0.7519911499078495,1.1503572283311523,-0.01260445538530891,-0.01886495095875022,-0.42578155965318604,-0.5418417735416986,-0.09371294690424128,-0.5886760473679509,2,0.0,0.0492424242424242,0.0,0.125,0.0,0.0,0.0,0.1136363636363636,0.0113636363636363,0.0075757575757575,0.0,0.4090909090909091,0.0265151515151515,0.1022727272727272,0.0113636363636363,0.0037878787878787,0.0113636363636363,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,1,0,1,1,1,1,1,1,0
-0.3303885468946915,-0.4255615289441422,-0.49218205273842797,-0.553840782632937,-0.5651133606747041,-0.3150108937336218,-0.2817369606789119,-0.7273800014858666,-1.3397411479409027,-0.7343278389350067,-0.2898827037377852,-0.400476303110566,-0.406473475037084,0.2822071501523775,0.6640325805992063,-0.16096935157771863,0.6710417165265056,0.6920991866115045,0.6356037323025087,-0.42578155965318604,-0.6350537150041167,0.9541681866613653,-0.44996502471228433,5,0.0534351145038167,0.0229007633587786,0.0,0.0458015267175572,0.0,0.0,0.0,0.099236641221374,0.0229007633587786,0.049618320610687,0.0076335877862595,0.3358778625954198,0.0458015267175572,0.1450381679389313,0.0114503816793893,0.0,0.0267175572519083,0.0038167938931297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,1,1
