season,director,writer,total_votes,n_lines,n_directions,n_words,n_speak_char,main_chars,andy,angela,darryl,dwight,erin,holly,jan,jim,kelly,kevin,meredith,michael,oscar,pam,phyllis,ryan,stanley,toby,andy_perc,angela_perc,darryl_perc,dwight_perc,erin_perc,holly_perc,jan_perc,jim_perc,kelly_perc,kevin_perc,meredith_perc,michael_perc,oscar_perc,pam_perc,phyllis_perc,ryan_perc,stanley_perc,toby_perc,Halsted_Sullivan_dummy_writer,Mindy_Kaling_dummy_writer,Daniel_Chun_dummy_writer,Jennifer_Celotta_dummy_writer,Lee_Eisenberg_dummy_writer,Michael_Schur_dummy_writer,Warren_Lieberstein_dummy_writer,Charlie_Grandy_dummy_writer,Owen_Ellickson_dummy_writer,B.J._Novak_dummy_writer,Brent_Forrester_dummy_writer,Steve_Hely_dummy_writer,Paul_Lieberstein_dummy_writer,Justin_Spitzer_dummy_writer,Allison_Silverman_dummy_writer,Gene_Stupnitsky_dummy_writer,Aaron_Shure_dummy_writer,Robert_Padnick_dummy_writer,Carrie_Kemper_dummy_writer,Greg_Daniels_dummy_writer,low_appearance_writer,David_Rogers_dummy_director,Jeffrey_Blitz_dummy_director,Charles_McDougall_dummy_director,Tucker_Gates_dummy_director,Jennifer_Celotta_dummy_director,Paul_Feig_dummy_director,Harold_Ramis_dummy_director,Troy_Miller_dummy_director,B.J._Novak_dummy_director,Brent_Forrester_dummy_director,John_Krasinski_dummy_director,Ken_Kwapis_dummy_director,Paul_Lieberstein_dummy_director,Rainn_Wilson_dummy_director,Steve_Carell_dummy_director,Randall_Einhorn_dummy_director,Ken_Whittingham_dummy_director,Matt_Sohn_dummy_director,Greg_Daniels_dummy_director,low_appearance_directors,multi_part
9,['Paul Lieberstein'],['Paul Lieberstein'],1656,218,61,2451,25,"['Andy', 'Angela', 'Creed', 'Darryl', 'Dwight', 'Erin', 'Jim', 'Kevin', 'Meredith', 'Oscar', 'Pam', 'Phyllis', 'Stanley']",5.0,8.0,1.0,51.0,4.0,0.0,0.0,6.0,0.0,12.0,3.0,0.0,11.0,21.0,8.0,0.0,2.0,0.0,0.0174216027874564,0.0278745644599303,0.0034843205574912,0.1777003484320557,0.0139372822299651,0.0,0.0,0.0209059233449477,0.0,0.0418118466898954,0.0104529616724738,0.0,0.0383275261324041,0.073170731707317,0.0278745644599303,0.0,0.0069686411149825,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
5,['Randall Einhorn'],['Mindy Kaling'],1987,311,67,3223,13,"['Andy', 'Creed', 'Darryl', 'Dwight', 'Jim', 'Kevin', 'Michael', 'Oscar', 'Pam', 'Stanley']",12.0,0.0,3.0,71.0,0.0,0.0,0.0,39.0,0.0,10.0,0.0,113.0,7.0,24.0,0.0,0.0,1.0,0.0,0.05,0.0,0.0125,0.2958333333333333,0.0,0.0,0.0,0.1625,0.0,0.0416666666666666,0.0,0.4708333333333333,0.0291666666666666,0.1,0.0,0.0,0.0041666666666666,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3,['Tucker Gates'],"['Gene Stupnitsky', 'Lee Eisenberg']",2403,286,72,3348,16,"['Andy', 'Angela', 'Creed', 'Dwight', 'Jim', 'Kelly', 'Kevin', 'Meredith', 'Michael', 'Pam', 'Phyllis', 'Ryan', 'Toby']",10.0,11.0,0.0,42.0,0.0,0.0,11.0,31.0,4.0,11.0,5.0,80.0,0.0,35.0,12.0,5.0,0.0,7.0,0.0389105058365758,0.0428015564202334,0.0,0.1634241245136186,0.0,0.0,0.0428015564202334,0.1206225680933852,0.0155642023346303,0.0428015564202334,0.0194552529182879,0.311284046692607,0.0,0.1361867704280155,0.046692607003891,0.0194552529182879,0.0,0.0272373540856031,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,['Greg Daniels'],['Greg Daniels'],2826,487,68,5243,22,"['Andy', 'Angela', 'Creed', 'Darryl', 'Dwight', 'Jim', 'Kelly', 'Kevin', 'Meredith', 'Michael', 'Oscar', 'Pam', 'Phyllis', 'Ryan', 'Stanley', 'Toby']",7.0,48.0,5.0,54.0,0.0,0.0,7.0,50.0,6.0,18.0,19.0,130.0,9.0,81.0,4.0,8.0,9.0,9.0,0.0143737166324435,0.0985626283367556,0.0102669404517453,0.1108829568788501,0.0,0.0,0.0143737166324435,0.1026694045174538,0.0123203285420944,0.0369609856262833,0.0390143737166324,0.2669404517453799,0.0184804928131416,0.1663244353182751,0.0082135523613963,0.0164271047227926,0.0184804928131416,0.0184804928131416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2,['Ken Wittingham'],"['Gene Stupnitsky', 'Lee Eisenberg']",2337,248,47,2331,19,"['Angela', 'Dwight', 'Jim', 'Kelly', 'Kevin', 'Meredith', 'Michael', 'Oscar', 'Pam', 'Phyllis', 'Ryan', 'Stanley', 'Toby']",0.0,12.0,0.0,43.0,0.0,0.0,5.0,22.0,4.0,14.0,1.0,87.0,7.0,26.0,2.0,3.0,3.0,8.0,0.0,0.0538116591928251,0.0,0.1928251121076233,0.0,0.0,0.0224215246636771,0.0986547085201793,0.0179372197309417,0.0627802690582959,0.0044843049327354,0.3901345291479821,0.0313901345291479,0.116591928251121,0.0089686098654708,0.0134529147982062,0.0134529147982062,0.0358744394618834,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8,['Jeffrey Blitz'],['Robert Padnick'],1584,238,30,3051,25,"['Andy', 'Angela', 'Darryl', 'Dwight', 'Erin', 'Jim', 'Kelly', 'Kevin', 'Meredith', 'Oscar', 'Pam', 'Phyllis', 'Ryan', 'Stanley']",45.0,1.0,11.0,26.0,13.0,0.0,0.0,16.0,4.0,15.0,1.0,0.0,18.0,18.0,6.0,11.0,4.0,0.0,0.15625,0.0034722222222222,0.0381944444444444,0.0902777777777777,0.0451388888888888,0.0,0.0,0.0555555555555555,0.0138888888888888,0.0520833333333333,0.0034722222222222,0.0,0.0625,0.0625,0.0208333333333333,0.0381944444444444,0.0138888888888888,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,['Ken Kwapis'],"['Paul Lieberstein', 'Michael Schur']",3010,508,102,5151,19,"['Andy', 'Angela', 'Creed', 'Dwight', 'Jim', 'Kelly', 'Kevin', 'Meredith', 'Michael', 'Oscar', 'Pam', 'Phyllis', 'Ryan', 'Stanley']",22.0,6.0,0.0,60.0,0.0,0.0,43.0,65.0,3.0,17.0,6.0,118.0,11.0,46.0,4.0,4.0,7.0,0.0,0.1189189189189189,0.0324324324324324,0.0,0.3243243243243243,0.0,0.0,0.2324324324324324,0.3513513513513513,0.0162162162162162,0.0918918918918919,0.0324324324324324,0.6378378378378379,0.0594594594594594,0.2486486486486486,0.0216216216216216,0.0216216216216216,0.0378378378378378,0.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2,['Greg Daniels'],['Jennifer Celotta'],2397,213,33,2628,15,"['Angela', 'Creed', 'Dwight', 'Jim', 'Kelly', 'Kevin', 'Michael', 'Oscar', 'Pam', 'Phyllis', 'Ryan', 'Stanley', 'Toby']",0.0,7.0,0.0,71.0,0.0,0.0,0.0,20.0,5.0,6.0,0.0,50.0,6.0,15.0,3.0,7.0,6.0,5.0,0.0,0.0267175572519083,0.0,0.2709923664122137,0.0,0.0,0.0,0.0763358778625954,0.0190839694656488,0.0229007633587786,0.0,0.1908396946564885,0.0229007633587786,0.0572519083969465,0.0114503816793893,0.0267175572519083,0.0229007633587786,0.0190839694656488,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5,['Steve Carell'],['Charlie Grandy'],2509,288,21,2790,18,"['Andy', 'Angela', 'Dwight', 'Erin', 'Jim', 'Kelly', 'Kevin', 'Michael', 'Pam', 'Phyllis', 'Ryan', 'Stanley']",3.0,2.0,0.0,25.0,1.0,0.0,0.0,30.0,2.0,1.0,0.0,76.0,0.0,33.0,1.0,24.0,1.0,0.0,0.01,0.0066666666666666,0.0,0.0833333333333333,0.0033333333333333,0.0,0.0,0.1,0.0066666666666666,0.0033333333333333,0.0,0.2533333333333333,0.0,0.11,0.0033333333333333,0.08,0.0033333333333333,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3,['Greg Daniels'],['Paul Lieberstein'],2388,259,58,2167,15,"['Andy', 'Angela', 'Creed', 'Dwight', 'Jim', 'Kelly', 'Kevin', 'Michael', 'Pam', 'Phyllis', 'Stanley']",10.0,12.0,0.0,71.0,0.0,0.0,25.0,12.0,8.0,4.0,0.0,73.0,0.0,17.0,5.0,0.0,2.0,0.0,0.0344827586206896,0.0413793103448275,0.0,0.2448275862068965,0.0,0.0,0.0862068965517241,0.0413793103448275,0.0275862068965517,0.0137931034482758,0.0,0.2517241379310345,0.0,0.0586206896551724,0.0172413793103448,0.0,0.0068965517241379,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2,['Paul Feig'],['Greg Daniels'],2561,269,40,2659,16,"['Angela', 'Creed', 'Dwight', 'Jim', 'Kelly', 'Kevin', 'Michael', 'Oscar', 'Pam', 'Phyllis', 'Ryan', 'Stanley']",0.0,13.0,0.0,33.0,0.0,0.0,0.0,30.0,3.0,2.0,0.0,108.0,7.0,27.0,3.0,1.0,3.0,0.0,0.0,0.0492424242424242,0.0,0.125,0.0,0.0,0.0,0.1136363636363636,0.0113636363636363,0.0075757575757575,0.0,0.4090909090909091,0.0265151515151515,0.1022727272727272,0.0113636363636363,0.0037878787878787,0.0113636363636363,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,['Steve Carell'],['Mindy Kaling'],1613,267,63,2889,20,"['Andy', 'Angela', 'Darryl', 'Dwight', 'Erin', 'Jim', 'Kelly', 'Kevin', 'Meredith', 'Michael', 'Oscar', 'Pam', 'Phyllis', 'Ryan', 'Toby']",25.0,5.0,3.0,17.0,52.0,0.0,0.0,8.0,5.0,20.0,9.0,46.0,6.0,28.0,3.0,5.0,0.0,3.0,0.0946969696969697,0.0189393939393939,0.0113636363636363,0.0643939393939393,0.1969696969696969,0.0,0.0,0.0303030303030303,0.0189393939393939,0.0757575757575757,0.034090909090909,0.1742424242424242,0.0227272727272727,0.106060606060606,0.0113636363636363,0.0189393939393939,0.0,0.0113636363636363,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
9,['David Rogers'],['Brent Forrester'],2860,501,54,4965,30,"['Andy', 'Angela', 'Creed', 'Darryl', 'Dwight', 'Erin', 'Jim', 'Kevin', 'Meredith', 'Oscar', 'Pam', 'Phyllis', 'Stanley']",44.0,39.0,30.0,87.0,22.0,0.0,0.0,89.0,0.0,30.0,9.0,0.0,28.0,34.0,7.0,0.0,4.0,0.0,0.1692307692307692,0.15,0.1153846153846153,0.3346153846153846,0.0846153846153846,0.0,0.0,0.3423076923076923,0.0,0.1153846153846153,0.0346153846153846,0.0,0.1076923076923077,0.1307692307692307,0.0269230769230769,0.0,0.0153846153846153,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,['Bryan Gordon'],['Michael Schur'],2886,243,24,2939,14,"['Angela', 'Dwight', 'Jim', 'Kevin', 'Meredith', 'Michael', 'Oscar', 'Pam', 'Phyllis', 'Ryan', 'Stanley', 'Toby']",0.0,7.0,0.0,47.0,0.0,0.0,0.0,49.0,0.0,3.0,10.0,68.0,14.0,22.0,5.0,4.0,2.0,4.0,0.0,0.0288065843621399,0.0,0.1934156378600823,0.0,0.0,0.0,0.2016460905349794,0.0,0.0123456790123456,0.0411522633744856,0.279835390946502,0.0576131687242798,0.0905349794238683,0.0205761316872428,0.0164609053497942,0.0082304526748971,0.0164609053497942,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7,['Dean Holland'],['Justin Spitzer'],1663,284,47,3206,20,"['Andy', 'Angela', 'Creed', 'Darryl', 'Dwight', 'Erin', 'Jim', 'Kelly', 'Kevin', 'Meredith', 'Michael', 'Oscar', 'Pam', 'Phyllis', 'Ryan', 'Stanley', 'Toby']",16.0,5.0,26.0,14.0,7.0,0.0,0.0,27.0,5.0,19.0,1.0,59.0,8.0,24.0,5.0,6.0,7.0,4.0,0.0486322188449848,0.0151975683890577,0.0790273556231003,0.0425531914893617,0.0212765957446808,0.0,0.0,0.0820668693009118,0.0151975683890577,0.0577507598784194,0.0030395136778115,0.1793313069908814,0.0243161094224924,0.0729483282674772,0.0151975683890577,0.0182370820668693,0.0212765957446808,0.0121580547112462,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6,['Jeffrey Blitz'],['Jason Kessler'],2288,131,25,1098,12,"['Andy', 'Angela', 'Dwight', 'Kevin', 'Michael', 'Pam', 'Ryan', 'Toby']",1.0,2.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,44.0,0.0,5.0,0.0,1.0,0.0,18.0,0.0031746031746031,0.0063492063492063,0.0,0.0539682539682539,0.0,0.0,0.0,0.0,0.0,0.0063492063492063,0.0,0.1396825396825396,0.0,0.0158730158730158,0.0,0.0031746031746031,0.0,0.0571428571428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,['Ken Kwapis'],['B.J. Novak'],2736,283,35,3064,26,"['Angela', 'Darryl', 'Dwight', 'Jim', 'Kevin', 'Meredith', 'Michael', 'Pam', 'Phyllis', 'Ryan', 'Stanley', 'Toby']",0.0,2.0,9.0,11.0,0.0,0.0,11.0,16.0,0.0,6.0,1.0,100.0,0.0,27.0,6.0,1.0,1.0,26.0,0.0,0.0055401662049861,0.0249307479224376,0.0304709141274238,0.0,0.0,0.0304709141274238,0.0443213296398892,0.0,0.0166204986149584,0.002770083102493,0.2770083102493075,0.0,0.074792243767313,0.0166204986149584,0.002770083102493,0.002770083102493,0.0720221606648199,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5,['Ken Whittingham'],['Ryan Koh'],1913,276,46,2900,14,"['Andy', 'Dwight', 'Jim', 'Kelly', 'Kevin', 'Michael', 'Pam', 'Phyllis', 'Ryan', 'Stanley']",25.0,0.0,0.0,83.0,0.0,0.0,0.0,22.0,1.0,1.0,0.0,90.0,0.0,15.0,5.0,6.0,1.0,0.0,0.0992063492063492,0.0,0.0,0.3293650793650793,0.0,0.0,0.0,0.0873015873015873,0.0039682539682539,0.0039682539682539,0.0,0.3571428571428571,0.0,0.0595238095238095,0.0198412698412698,0.0238095238095238,0.0039682539682539,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5,['Paul Feig'],['B.J. Novak'],1863,309,55,2885,21,"['Andy', 'Angela', 'Creed', 'Dwight', 'Jim', 'Kelly', 'Kevin', 'Michael', 'Oscar', 'Pam', 'Phyllis', 'Ryan', 'Stanley']",16.0,3.0,0.0,17.0,0.0,0.0,0.0,35.0,1.0,10.0,0.0,78.0,1.0,65.0,2.0,11.0,4.0,0.0,0.0384615384615384,0.0072115384615384,0.0,0.0408653846153846,0.0,0.0,0.0,0.0841346153846153,0.0024038461538461,0.0240384615384615,0.0,0.1875,0.0024038461538461,0.15625,0.0048076923076923,0.0264423076923076,0.0096153846153846,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,['B.J. Novak'],['B.J. Novak'],1829,226,31,2609,16,"['Andy', 'Angela', 'Darryl', 'Dwight', 'Erin', 'Jim', 'Kelly', 'Kevin', 'Meredith', 'Oscar', 'Pam', 'Phyllis', 'Ryan', 'Stanley', 'Toby']",50.0,6.0,4.0,28.0,9.0,0.0,0.0,33.0,5.0,8.0,5.0,0.0,4.0,23.0,10.0,1.0,8.0,1.0,0.2212389380530973,0.0265486725663716,0.0176991150442477,0.1238938053097345,0.0398230088495575,0.0,0.0,0.1460176991150442,0.0221238938053097,0.0353982300884955,0.0221238938053097,0.0,0.0176991150442477,0.1017699115044247,0.0442477876106194,0.0044247787610619,0.0353982300884955,0.0044247787610619,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
8,['David Rogers'],['Justin Spitzer'],1717,241,29,2617,23,"['Andy', 'Angela', 'Darryl', 'Dwight', 'Erin', 'Jim', 'Kelly', 'Kevin', 'Meredith', 'Oscar', 'Pam', 'Phyllis', 'Ryan', 'Stanley', 'Toby']",61.0,7.0,9.0,26.0,5.0,0.0,0.0,22.0,3.0,4.0,5.0,0.0,9.0,10.0,3.0,7.0,1.0,6.0,0.2337164750957854,0.0268199233716475,0.0344827586206896,0.0996168582375478,0.0191570881226053,0.0,0.0,0.0842911877394636,0.0114942528735632,0.0153256704980842,0.0191570881226053,0.0,0.0344827586206896,0.0383141762452107,0.0114942528735632,0.0268199233716475,0.003831417624521,0.0229885057471264,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,['Paul Feig'],"['Gene Stupnitsky', 'Lee Eisenberg']",4095,282,51,2805,15,"['Andy', 'Angela', 'Dwight', 'Jim', 'Michael', 'Pam', 'Phyllis', 'Stanley']",10.0,12.0,0.0,16.0,0.0,0.0,73.0,38.0,0.0,0.0,0.0,89.0,0.0,28.0,1.0,0.0,1.0,0.0,0.048076923076923,0.0576923076923076,0.0,0.0769230769230769,0.0,0.0,0.3509615384615384,0.1826923076923076,0.0,0.0,0.0,0.4278846153846153,0.0,0.1346153846153846,0.0048076923076923,0.0,0.0048076923076923,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,['David Rogers'],['Amelie Gillette'],1432,290,36,3205,21,"['Andy', 'Angela', 'Creed', 'Darryl', 'Dwight', 'Erin', 'Jim', 'Kelly', 'Kevin', 'Meredith', 'Oscar', 'Pam', 'Phyllis', 'Ryan', 'Stanley', 'Toby']",45.0,8.0,23.0,67.0,15.0,0.0,0.0,30.0,8.0,5.0,2.0,0.0,4.0,29.0,2.0,12.0,7.0,2.0,0.1530612244897959,0.0272108843537414,0.0782312925170068,0.227891156462585,0.0510204081632653,0.0,0.0,0.1020408163265306,0.0272108843537414,0.0170068027210884,0.0068027210884353,0.0,0.0136054421768707,0.0986394557823129,0.0068027210884353,0.0408163265306122,0.0238095238095238,0.0068027210884353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,['Greg Daniels'],['Steve Carell'],3644,368,28,3204,23,"['Angela', 'Creed', 'Darryl', 'Dwight', 'Jim', 'Kelly', 'Kevin', 'Meredith', 'Michael', 'Oscar', 'Pam', 'Phyllis', 'Ryan', 'Stanley', 'Toby']",0.0,5.0,8.0,31.0,0.0,0.0,40.0,52.0,1.0,16.0,1.0,94.0,4.0,44.0,7.0,1.0,1.0,4.0,0.0,0.0177935943060498,0.0284697508896797,0.1103202846975089,0.0,0.0,0.1423487544483986,0.1850533807829181,0.0035587188612099,0.0569395017793594,0.0035587188612099,0.3345195729537366,0.0142348754448398,0.1565836298932384,0.0249110320284697,0.0035587188612099,0.0035587188612099,0.0142348754448398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6,['Jennifer Celotta'],['Jennifer Celotta'],1751,304,42,3289,16,"['Andy', 'Angela', 'Creed', 'Dwight', 'Erin', 'Jim', 'Kelly', 'Kevin', 'Meredith', 'Michael', 'Oscar', 'Pam', 'Phyllis', 'Ryan', 'Stanley']",3.0,5.0,0.0,29.0,3.0,0.0,0.0,91.0,4.0,14.0,9.0,86.0,12.0,18.0,13.0,5.0,3.0,0.0,0.0083565459610027,0.0139275766016713,0.0,0.0807799442896936,0.0083565459610027,0.0,0.0,0.2534818941504178,0.011142061281337,0.0389972144846796,0.0250696378830083,0.2395543175487465,0.0334261838440111,0.0501392757660167,0.0362116991643454,0.0139275766016713,0.0083565459610027,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,['Mindy Kaling'],['Justin Spitzer'],1633,328,64,3229,19,"['Andy', 'Angela', 'Creed', 'Darryl', 'Dwight', 'Erin', 'Jim', 'Kelly', 'Kevin', 'Michael', 'Oscar', 'Pam', 'Phyllis', 'Ryan', 'Stanley']",3.0,3.0,4.0,45.0,9.0,0.0,0.0,37.0,28.0,8.0,0.0,86.0,9.0,27.0,4.0,4.0,2.0,0.0,0.0101694915254237,0.0101694915254237,0.0135593220338983,0.1525423728813559,0.0305084745762711,0.0,0.0,0.1254237288135593,0.0949152542372881,0.0271186440677966,0.0,0.2915254237288135,0.0305084745762711,0.0915254237288135,0.0135593220338983,0.0135593220338983,0.0067796610169491,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8,['B.J. Novak'],['B.J. Novak'],1464,295,35,2667,30,"['Andy', 'Angela', 'Creed', 'Darryl', 'Dwight', 'Erin', 'Jim', 'Kelly', 'Kevin', 'Meredith', 'Oscar', 'Pam', 'Phyllis', 'Stanley', 'Toby']",49.0,20.0,15.0,27.0,9.0,0.0,0.0,31.0,4.0,3.0,2.0,0.0,11.0,22.0,5.0,0.0,1.0,5.0,0.1891891891891892,0.0772200772200772,0.0579150579150579,0.1042471042471042,0.0347490347490347,0.0,0.0,0.1196911196911196,0.0154440154440154,0.0115830115830115,0.0077220077220077,0.0,0.0424710424710424,0.0849420849420849,0.0193050193050193,0.0,0.0038610038610038,0.0193050193050193,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2,['Greg Daniels'],['Michael Schur'],2345,198,50,2482,18,"['Angela', 'Dwight', 'Jim', 'Kelly', 'Kevin', 'Meredith', 'Michael', 'Oscar', 'Pam', 'Phyllis', 'Ryan']",0.0,4.0,0.0,19.0,0.0,0.0,16.0,16.0,13.0,5.0,2.0,45.0,2.0,23.0,3.0,4.0,0.0,0.0,0.0,0.0146520146520146,0.0,0.0695970695970696,0.0,0.0,0.0586080586080586,0.0586080586080586,0.0476190476190476,0.0183150183150183,0.0073260073260073,0.1648351648351648,0.0073260073260073,0.0842490842490842,0.0109890109890109,0.0146520146520146,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7,['Alex Hardcastle'],['Peter Ocko'],1668,286,63,3156,34,"['Andy', 'Angela', 'Darryl', 'Dwight', 'Erin', 'Jim', 'Kelly', 'Kevin', 'Michael', 'Oscar', 'Pam', 'Phyllis', 'Ryan', 'Stanley', 'Toby']",25.0,8.0,2.0,16.0,9.0,0.0,0.0,38.0,2.0,4.0,0.0,74.0,2.0,33.0,5.0,6.0,3.0,3.0,0.0943396226415094,0.030188679245283,0.0075471698113207,0.060377358490566,0.0339622641509433,0.0,0.0,0.1433962264150943,0.0075471698113207,0.0150943396226415,0.0,0.2792452830188679,0.0075471698113207,0.1245283018867924,0.0188679245283018,0.0226415094339622,0.0113207547169811,0.0113207547169811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5,"['Gene Stupnitsky', 'Lee Eisenberg']",['Justin Spitzer'],2032,256,38,2623,17,"['Andy', 'Creed', 'Dwight', 'Erin', 'Jim', 'Kelly', 'Kevin', 'Meredith', 'Michael', 'Oscar', 'Pam', 'Phyllis', 'Ryan', 'Stanley', 'Toby']",18.0,0.0,0.0,28.0,16.0,0.0,0.0,28.0,5.0,2.0,1.0,46.0,5.0,45.0,1.0,25.0,3.0,3.0,0.0759493670886076,0.0,0.0,0.1181434599156118,0.0675105485232067,0.0,0.0,0.1181434599156118,0.0210970464135021,0.0084388185654008,0.0042194092827004,0.1940928270042194,0.0210970464135021,0.189873417721519,0.0042194092827004,0.1054852320675105,0.0126582278481012,0.0126582278481012,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6,['Charles McDougall'],['Justin Spitzer'],1726,267,46,3064,27,"['Andy', 'Creed', 'Dwight', 'Erin', 'Jim', 'Kevin', 'Meredith', 'Michael', 'Oscar', 'Pam', 'Phyllis', 'Ryan', 'Stanley']",14.0,0.0,0.0,26.0,3.0,0.0,0.0,37.0,0.0,4.0,1.0,71.0,18.0,12.0,7.0,18.0,4.0,0.0,0.0460526315789473,0.0,0.0,0.0855263157894736,0.0098684210526315,0.0,0.0,0.1217105263157894,0.0,0.0131578947368421,0.0032894736842105,0.2335526315789473,0.0592105263157894,0.0394736842105263,0.0230263157894736,0.0592105263157894,0.0131578947368421,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
