n_lines,n_directions,n_words,n_speak_char,andy,angela,creed,darryl,david,dwight,erin,gabe,holly,jan,jim,karen,kelly,kevin,meredith,michael,nellie,oscar,pam,phyllis,robert,ryan,stanley,toby,andy_perc,angela_perc,creed_perc,darryl_perc,david_perc,dwight_perc,erin_perc,gabe_perc,holly_perc,jan_perc,jim_perc,karen_perc,kelly_perc,kevin_perc,meredith_perc,michael_perc,nellie_perc,oscar_perc,pam_perc,phyllis_perc,robert_perc,ryan_perc,stanley_perc,toby_perc,Warren_Lieberstein_dummy_writer,Owen_Ellickson_dummy_writer,Carrie_Kemper_dummy_writer,Lee_Eisenberg_dummy_writer,Gene_Stupnitsky_dummy_writer,Mindy_Kaling_dummy_writer,B.J._Novak_dummy_writer,Brent_Forrester_dummy_writer,Jennifer_Celotta_dummy_writer,Paul_Lieberstein_dummy_writer,Daniel_Chun_dummy_writer,Michael_Schur_dummy_writer,Halsted_Sullivan_dummy_writer,Greg_Daniels_dummy_writer,Justin_Spitzer_dummy_writer,Aaron_Shure_dummy_writer,Steve_Hely_dummy_writer,Charlie_Grandy_dummy_writer,Allison_Silverman_dummy_writer,Robert_Padnick_dummy_writer,low_appearance_writer,Troy_Miller_dummy_director,Charles_McDougall_dummy_director,David_Rogers_dummy_director,Rainn_Wilson_dummy_director,Randall_Einhorn_dummy_director,Tucker_Gates_dummy_director,B.J._Novak_dummy_director,Brent_Forrester_dummy_director,Harold_Ramis_dummy_director,Paul_Feig_dummy_director,Jennifer_Celotta_dummy_director,Paul_Lieberstein_dummy_director,John_Krasinski_dummy_director,Ken_Whittingham_dummy_director,Greg_Daniels_dummy_director,Ken_Kwapis_dummy_director,Steve_Carell_dummy_director,Jeffrey_Blitz_dummy_director,Matt_Sohn_dummy_director,low_appearance_directors,multi_part
3.080937521567705,1.6184613196056548,3.063731524184048,2.21359057086238,0.7877933173451673,0.38201992992423306,-0.7675902188366418,-0.7022452344056127,-0.2798711794898513,2.486208531153242,0.2935121369569141,-0.39341046414964537,-0.2950636215864887,-0.4118230427920851,1.4354610609834992,-0.3185967840195165,-0.282732851998796,3.296013696938516,0.8639031871501325,1.6879897841840905,-0.3711604108671931,0.33830277759096566,2.777875161319537,-0.4882911974978647,0.0,3.0,7.0,4.0,0.1235955056179775,0.0449438202247191,0.0,0.0,0.0,0.3146067415730337,0.0374531835205992,0.0,0.0,0.0,0.2097378277153558,0.0,0.0112359550561797,0.1123595505617977,0.0224719101123595,0.4831460674157303,0.0,0.0337078651685393,0.2621722846441947,0.0112359550561797,0.0,0.0112359550561797,0.0262172284644194,0.0149812734082397,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-1.0678581702079686,-1.0345519049168939,-0.5649750542723564,-0.8537506376685915,-0.9614698528430351,-0.4316329078364711,0.6905348300731181,-0.7022452344056127,-0.2798711794898513,0.6395681366372471,-0.67436970877232,-0.39341046414964537,-0.2950636215864887,-0.4118230427920851,0.16130438726515597,-0.3185967840195165,0.12881911008229166,-0.7148888155460252,-0.7260233767321562,-0.20934599151108166,-0.3711604108671931,-0.569578858271335,-0.5312040044528625,-0.27681296759562046,0.0,7.0,5.0,4.0,0.0,0.0145454545454545,0.0145454545454545,0.0,0.0,0.1781818181818182,0.0,0.0,0.0,0.0,0.1272727272727272,0.0,0.0181818181818181,0.0145454545454545,0.0,0.1890909090909091,0.0,0.0109090909090909,0.069090909090909,0.0145454545454545,0.0,0.0254545454545454,0.0181818181818181,0.0145454545454545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.6721637834201154,-0.8450509603081404,-0.2629903760787136,0.04840854131110592,1.2118571161786709,-0.4316329078364711,-0.4030589566092018,0.7459778717578184,0.5169842621131976,-1.1543111037497191,0.003147583238143825,-0.39341046414964537,-0.2950636215864887,-0.4118230427920851,-0.5061110132539762,-0.3185967840195165,-0.9000607951204275,1.4448279219456508,-0.19604785543805997,-1.490663658214315,2.0390769156026853,1.3974980194303164,-0.33655228881919197,-0.9112476573023532,13.0,17.0,1.0,0.0,0.1673469387755102,0.0163265306122449,0.0040816326530612,0.0571428571428571,0.0204081632653061,0.0612244897959183,0.0285714285714285,0.0,0.0,0.0,0.0979591836734693,0.0,0.0,0.073469387755102,0.0081632653061224,0.0,0.0693877551020408,0.0653061224489796,0.0897959183673469,0.0040816326530612,0.0530612244897959,0.0693877551020408,0.0040816326530612,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.632511515271985,1.4289603749969013,3.5686694678843494,0.9505677202908034,0.5227534430742276,1.8059123960054655,0.6905348300731181,1.6769784400057384,-0.2798711794898513,0.05919544121793447,1.0678176135403012,0.8264925717429523,4.3578627188158325,-0.4118230427920851,1.0714162970639727,-0.3185967840195165,1.9808029394471858,0.9820314781974344,1.923854229738325,1.712630508543768,-0.3711604108671931,0.792243595522116,2.712991256108314,1.6264911015245778,5.0,11.0,5.0,25.0,0.1222707423580786,0.1135371179039301,0.0174672489082969,0.1004366812227074,0.0,0.1659388646288209,0.0786026200873362,0.0262008733624454,0.2183406113537118,0.0,0.2183406113537118,0.0,0.0611353711790393,0.0655021834061135,0.0436681222707423,0.5676855895196506,0.0,0.0524017467248908,0.3013100436681222,0.056768558951965,0.0218340611353711,0.0480349344978165,0.0218340611353711,0.1091703056768559,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.3004508746194048,-0.03967194572093816,-0.45494015128681853,-0.8537506376685915,-0.2723661797385917,0.4837265346443211,-0.03852769438176187,0.2287553338423073,-0.2798711794898513,-0.09908802116915079,-0.67436970877232,-0.39341046414964537,0.6355216464939756,2.509058447359972,-0.32408863129421284,-0.3185967840195165,-0.4885088330393398,-0.7148888155460252,-0.46103561608510807,0.45595356620021255,-0.3711604108671931,-0.569578858271335,-0.1419005731855214,0.3576217221111123,0.0,0.0,2.0,0.0,0.05078125,0.05078125,0.0078125,0.03515625,0.0,0.13671875,0.0,0.0,0.0390625,0.1484375,0.10546875,0.0,0.0078125,0.015625,0.00390625,0.30859375,0.0,0.01171875,0.09765625,0.02734375,0.0,0.0,0.0078125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.8640156073172564,-1.7925556833519078,-0.6603386368598225,-0.8537506376685915,-0.9614698528430351,-0.7367527219967352,-0.7675902188366418,-0.391911711656306,-0.2798711794898513,-0.7849830248465202,-0.67436970877232,-0.39341046414964537,-0.2950636215864887,-0.4118230427920851,-0.20274037665437064,-0.3185967840195165,-0.07695687095825217,-1.331950740543647,0.06893990520898816,0.35739066876150233,-0.3711604108671931,-0.8722060702254353,-0.6609718148753096,-0.27681296759562046,0.0,2.0,8.0,0.0,0.0,0.0035587188612099,0.0,0.0106761565836298,0.0,0.0782918149466192,0.0,0.0,0.0,0.0,0.1032028469750889,0.0,0.0142348754448398,0.0,0.0106761565836298,0.2669039145907473,0.0,0.0035587188612099,0.0604982206405693,0.0142348754448398,0.0,0.0071174377224199,0.0284697508896797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
-0.49230269851654573,-0.1344224180253149,-0.7691509298121878,-1.2146143092604704,-0.9614698528430351,-0.8384593267168232,-0.7675902188366418,-0.7022452344056127,-0.2798711794898513,-0.7849830248465202,-0.67436970877232,-0.39341046414964537,-0.2950636215864887,3.1239808663393527,0.4646750238647615,-0.3185967840195165,-0.6942848140798836,-1.1776852592942415,-0.7260233767321562,0.3081092200421472,-0.3711604108671931,-0.41826525229428496,0.3122867632930433,-0.27681296759562046,0.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1032863849765258,0.0,0.0,0.0,0.215962441314554,0.1877934272300469,0.0,0.0046948356807511,0.0046948356807511,0.0,0.3427230046948357,0.0,0.0187793427230046,0.1502347417840375,0.0187793427230046,0.0,0.028169014084507,0.0,0.0046948356807511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.8999878242979703,0.5762061242575106,-0.4818375720166167,-0.13202329448483358,-0.21935820488440372,-0.7367527219967352,0.3260035678456781,-0.7022452344056127,-0.2798711794898513,-1.0487887954916624,-0.67436970877232,-0.39341046414964537,-0.2950636215864887,-0.4118230427920851,-0.6881333952137395,-0.3185967840195165,-0.9000607951204275,1.7533588844444616,-0.7260233767321562,0.2834684956824696,-0.3711604108671931,-0.7208924642483852,0.5069384789267138,0.7805781819156008,0.0,0.0,1.0,0.0,0.0498220640569395,0.0035587188612099,0.0106761565836298,0.0,0.0,0.0604982206405693,0.0,0.0,0.0,0.0,0.0747330960854092,0.0,0.0,0.0711743772241993,0.0,0.2562277580071174,0.0,0.0071174377224199,0.1245551601423487,0.0320284697508896,0.0,0.0,0.0035587188612099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2.5413542668569957,1.9974632088231616,2.696948514232255,0.5897040486989243,0.5757614179284155,1.8059123960054655,1.0550660923005581,0.33219984142540954,-0.2798711794898513,0.6395681366372471,-0.67436970877232,-0.39341046414964537,4.823155352856065,-0.027496530929972278,1.860179952222947,-0.3185967840195165,1.5692509773660983,0.827765996948029,0.3339276658560363,1.3430196431486048,-0.3711604108671931,1.7001252313844166,0.5718223841379374,2.2609257912313105,0.0,20.0,8.0,1.0,0.0571992110453648,0.0512820512820512,0.009861932938856,0.019723865877712,0.0,0.0966469428007889,0.0,0.0,0.1084812623274161,0.009861932938856,0.1242603550295858,0.0,0.0236686390532544,0.0276134122287968,0.0078895463510848,0.2268244575936883,0.0,0.0355029585798816,0.0710059171597633,0.0315581854043392,0.0,0.039447731755424,0.0157790927021696,0.0019723865877712,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.16855274569012035,-0.7503004880037637,-0.5747559345377375,-1.2146143092604704,-0.9614698528430351,-0.2282196983962951,-0.7675902188366418,-0.7022452344056127,-0.2798711794898513,0.9561350614114176,-0.67436970877232,-0.39341046414964537,-0.2950636215864887,-0.4118230427920851,1.374786933663578,-0.3185967840195165,-0.9000607951204275,0.0564385907010019,-0.46103561608510807,0.5545164636389228,-0.3711604108671931,0.4896163835680158,0.37717066850426684,-0.699769427400109,0.0,5.0,3.0,0.0,0.0,0.0303030303030303,0.0,0.0,0.0,0.2777777777777778,0.0,0.0,0.0,0.0,0.2777777777777778,0.0,0.0,0.0454545454545454,0.005050505050505,0.4191919191919191,0.0,0.0505050505050505,0.1666666666666666,0.0101010101010101,0.0,0.0252525252525252,0.0151515151515151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
