n_lines,n_directions,n_words,n_speak_char,andy,angela,creed,darryl,david,dwight,erin,gabe,holly,jan,jim,karen,kelly,kevin,meredith,michael,nellie,oscar,pam,phyllis,robert,ryan,stanley,toby,andy_perc,angela_perc,creed_perc,darryl_perc,david_perc,dwight_perc,erin_perc,gabe_perc,holly_perc,jan_perc,jim_perc,karen_perc,kelly_perc,kevin_perc,meredith_perc,michael_perc,nellie_perc,oscar_perc,pam_perc,phyllis_perc,robert_perc,ryan_perc,stanley_perc,toby_perc,Warren_Lieberstein_dummy_writer,Owen_Ellickson_dummy_writer,Carrie_Kemper_dummy_writer,Lee_Eisenberg_dummy_writer,Gene_Stupnitsky_dummy_writer,Mindy_Kaling_dummy_writer,B.J._Novak_dummy_writer,Brent_Forrester_dummy_writer,Jennifer_Celotta_dummy_writer,Paul_Lieberstein_dummy_writer,Daniel_Chun_dummy_writer,Michael_Schur_dummy_writer,Halsted_Sullivan_dummy_writer,Greg_Daniels_dummy_writer,Justin_Spitzer_dummy_writer,Aaron_Shure_dummy_writer,Steve_Hely_dummy_writer,Charlie_Grandy_dummy_writer,Allison_Silverman_dummy_writer,Robert_Padnick_dummy_writer,low_appearance_writer,Troy_Miller_dummy_director,Charles_McDougall_dummy_director,David_Rogers_dummy_director,Rainn_Wilson_dummy_director,Randall_Einhorn_dummy_director,Tucker_Gates_dummy_director,B.J._Novak_dummy_director,Brent_Forrester_dummy_director,Harold_Ramis_dummy_director,Paul_Feig_dummy_director,Jennifer_Celotta_dummy_director,Paul_Lieberstein_dummy_director,John_Krasinski_dummy_director,Ken_Whittingham_dummy_director,Greg_Daniels_dummy_director,Ken_Kwapis_dummy_director,Steve_Carell_dummy_director,Jeffrey_Blitz_dummy_director,Matt_Sohn_dummy_director,low_appearance_directors,multi_part
0.30620985010706636,0.1450381679389313,0.3025536261491318,0.23809523809523803,0.1927710843373494,0.3269230769230769,0.1875,0.0,0.0,0.28915662650602414,0.44230769230769235,0.0,0.0,0.0,0.18681318681318682,0.0,0.39285714285714285,0.22580645161290322,0.045454545454545456,0.60431654676259,0.0,0.1724137931034483,0.2345679012345679,1.0,0.0,2.0,1.0,0.0,0.0551724137931034,0.0586206896551724,0.0103448275862068,0.0,0.0,0.096551724137931,0.0793103448275862,0.0,0.0,0.0,0.0586206896551724,0.0,0.0379310344827586,0.0241379310344827,0.0034482758620689,0.2896551724137931,0.0,0.0172413793103448,0.0655172413793103,0.0862068965517241,0.0,0.0068965517241379,0.0034482758620689,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.36188436830835125,0.2977099236641221,0.3344228804902963,0.19047619047619047,0.0,0.07692307692307693,0.0,0.0,0.0,0.32530120481927716,0.0,0.0,0.0,0.0,0.38461538461538464,0.0,0.3214285714285714,0.4838709677419355,0.13636363636363635,0.6187050359712231,0.0,0.48275862068965514,0.3950617283950617,0.44,0.0,0.0,2.0,0.0,0.0,0.0123839009287925,0.0,0.0,0.0,0.0959752321981424,0.0,0.0,0.0,0.0,0.1083591331269349,0.0,0.0278637770897832,0.0464396284829721,0.0092879256965944,0.2662538699690402,0.0,0.0433436532507739,0.0990712074303405,0.0340557275541795,0.0,0.0,0.0061919504643962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.2676659528907923,0.36641221374045796,0.35015321756894796,0.19047619047619047,0.0,0.019230769230769232,0.0,0.02040816326530612,0.0,0.3373493975903615,0.0,0.0,0.0,0.1232876712328767,0.3516483516483517,0.0,0.25,0.03225806451612903,0.0,0.6906474820143885,0.0,0.06896551724137931,0.5061728395061729,0.4,0.0,2.0,8.0,0.0,0.0,0.00390625,0.0,0.00390625,0.0,0.125,0.0,0.0,0.0,0.03515625,0.125,0.0,0.02734375,0.00390625,0.0,0.375,0.0,0.0078125,0.16015625,0.0390625,0.0,0.0078125,0.03125,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.38329764453961457,0.1679389312977099,0.3812053115423902,0.33333333333333337,0.16867469879518074,0.019230769230769232,0.0,0.16326530612244897,0.0,0.26506024096385544,0.2692307692307693,1.0,0.5454545454545454,0.0,0.3516483516483517,0.0,0.3214285714285714,0.22580645161290322,0.13636363636363635,0.302158273381295,0.0,0.41379310344827586,0.4444444444444444,0.4,0.0,6.0,3.0,0.0,0.0492957746478873,0.0035211267605633,0.0,0.028169014084507,0.0,0.0915492957746478,0.0492957746478873,0.0880281690140845,0.1056338028169014,0.0,0.1126760563380281,0.0,0.0316901408450704,0.0246478873239436,0.0105633802816901,0.1478873239436619,0.0,0.0422535211267605,0.1267605633802817,0.0352112676056338,0.0,0.0211267605633802,0.0105633802816901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.3361884368308351,0.2824427480916031,0.43820224719101125,0.2142857142857143,0.7590361445783133,0.057692307692307696,0.0625,0.9999999999999999,0.0,0.32530120481927716,0.15384615384615385,0.0,0.0,0.0,0.47252747252747257,0.0,0.21428571428571427,0.45161290322580644,0.18181818181818182,0.0,0.0,0.6206896551724138,0.2839506172839506,0.24,0.0,5.0,0.0,1.0,0.2386363636363636,0.0113636363636363,0.0037878787878787,0.1856060606060606,0.0,0.1174242424242424,0.0303030303030303,0.0,0.0,0.0,0.1628787878787878,0.0,0.0227272727272727,0.053030303030303,0.0151515151515151,0.0,0.0,0.0681818181818181,0.0871212121212121,0.0227272727272727,0.0,0.0189393939393939,0.0,0.0037878787878787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7344753747323342,0.3129770992366412,0.5895812053115423,0.2142857142857143,0.49397590361445787,0.07692307692307693,0.125,0.0,0.0,0.8313253012048193,0.0,0.0,0.0,0.0821917808219178,0.7252747252747254,0.65,0.21428571428571427,0.22580645161290322,0.09090909090909091,0.8992805755395684,0.0,0.0,0.4444444444444444,0.32,0.0,9.0,4.0,16.0,0.1459074733096085,0.0142348754448398,0.0071174377224199,0.0,0.0,0.2597864768683274,0.0,0.0,0.0,0.0213523131672597,0.2348754448398576,0.092526690391459,0.0213523131672597,0.0249110320284697,0.0071174377224199,0.4448398576512455,0.0,0.0,0.1281138790035587,0.0284697508896797,0.0,0.0320284697508896,0.0142348754448398,0.0569395017793594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.2762312633832976,0.3969465648854962,0.39816138917262517,0.30952380952380953,0.0,0.2884615384615385,0.0625,0.7142857142857142,0.0,0.3975903614457832,0.19230769230769232,0.0,0.0,0.0,0.3296703296703297,0.0,0.0,0.1935483870967742,0.045454545454545456,0.0,0.21428571428571427,0.41379310344827586,0.7037037037037037,0.04,0.0,0.0,0.0,3.0,0.0,0.0530035335689045,0.0035335689045936,0.1236749116607773,0.0,0.1307420494699646,0.0353356890459364,0.0,0.0,0.0,0.1060070671378091,0.0,0.0,0.0212014134275618,0.0035335689045936,0.0,0.0318021201413427,0.0424028268551236,0.2014134275618374,0.0035335689045936,0.0,0.0,0.0,0.0106007067137809,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.21841541755888655,0.40458015267175573,0.33094994892747703,0.0714285714285714,0.08433734939759037,0.13461538461538464,0.75,0.0,0.0,0.2530120481927711,0.0,0.0,0.0,0.0,0.7472527472527473,0.0,0.03571428571428571,0.06451612903225806,0.2272727272727273,0.4676258992805756,0.0,0.24137931034482757,0.13580246913580246,0.16,0.0,0.0,2.0,16.0,0.0128440366972477,0.0128440366972477,0.0220183486238532,0.0,0.0,0.0458715596330275,0.0,0.0,0.0,0.0,0.1247706422018348,0.0,0.0018348623853211,0.0036697247706422,0.0091743119266055,0.1192660550458715,0.0,0.0128440366972477,0.0201834862385321,0.0073394495412844,0.0,0.0,0.0036697247706422,0.0293577981651376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.17558886509635974,0.1297709923664122,0.2063329928498468,0.33333333333333337,0.16867469879518074,0.19230769230769232,0.0625,0.0,0.0,0.024096385542168683,0.0,0.0,0.0,0.0,0.2087912087912088,0.35000000000000003,0.5357142857142857,0.1935483870967742,0.09090909090909091,0.40287769784172667,0.0,0.0,0.2839506172839506,0.08,0.0,7.0,1.0,2.0,0.0544747081712062,0.0389105058365758,0.0038910505836575,0.0,0.0,0.0233463035019455,0.0,0.0,0.0,0.0,0.0739299610894941,0.0544747081712062,0.0583657587548638,0.0233463035019455,0.0077821011673151,0.2178988326848249,0.0,0.0,0.0894941634241245,0.0077821011673151,0.0,0.0272373540856031,0.0038910505836575,0.0077821011673151,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.26980728051391867,0.09160305343511449,0.251685393258427,0.11904761904761907,0.0,0.09615384615384616,0.0,0.0,0.0,0.30120481927710846,0.0,0.0,0.0,0.0821917808219178,0.27472527472527475,0.375,0.10714285714285714,0.0967741935483871,0.09090909090909091,0.5539568345323741,0.0,0.0,0.37037037037037035,0.0,0.0,6.0,1.0,0.0,0.0,0.0234741784037558,0.0,0.0,0.0,0.136150234741784,0.0,0.0,0.0,0.028169014084507,0.1173708920187793,0.0704225352112676,0.0140845070422535,0.0140845070422535,0.0093896713615023,0.3615023474178404,0.0,0.0,0.1408450704225352,0.0,0.0,0.028169014084507,0.0046948356807511,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.28479657387580304,0.3129770992366412,0.3354443309499489,0.30952380952380953,0.0,0.07692307692307693,0.25,0.02040816326530612,0.0,0.22891566265060243,0.0,0.0,0.0,0.0,0.18681318681318682,0.0,0.21428571428571427,0.16129032258064516,0.09090909090909091,0.5539568345323741,0.0,0.034482758620689655,0.25925925925925924,0.0,0.0,10.0,6.0,13.0,0.0,0.0141342756183745,0.0141342756183745,0.0035335689045936,0.0,0.0812720848056537,0.0,0.0,0.0,0.0,0.0600706713780918,0.0,0.0212014134275618,0.0176678445229682,0.0070671378091872,0.2720848056537102,0.0,0.0035335689045936,0.0742049469964664,0.0,0.0,0.0353356890459364,0.0212014134275618,0.0459363957597173,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.37901498929336186,0.22137404580152673,0.35158324821246173,0.30952380952380953,0.04819277108433735,0.07692307692307693,0.125,0.0,0.0,0.4578313253012049,0.0,0.0,0.0,0.0,0.40659340659340665,0.0,0.10714285714285714,0.0967741935483871,0.045454545454545456,0.6258992805755396,0.0,0.24137931034482757,0.16049382716049382,0.12,0.0,60.0,4.0,8.0,0.0171673819742489,0.0171673819742489,0.0085836909871244,0.0,0.0,0.1802575107296137,0.0,0.0,0.0,0.0,0.1587982832618025,0.0,0.0128755364806866,0.0128755364806866,0.0042918454935622,0.3733905579399141,0.0,0.0300429184549356,0.055793991416309,0.0128755364806866,0.0,0.2575107296137339,0.0171673819742489,0.0343347639484978,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.4603854389721628,0.21374045801526717,0.3942798774259449,0.023809523809523836,0.0,0.057692307692307696,0.0,0.0,0.0,0.28915662650602414,0.0,0.0,0.0,0.1095890410958904,0.6043956043956045,0.0,0.0,0.16129032258064516,0.0,0.762589928057554,0.0,0.034482758620689655,0.5555555555555556,0.0,0.0,12.0,3.0,7.0,0.0,0.0086705202312138,0.0,0.0,0.0,0.0809248554913294,0.0,0.0,0.0,0.0231213872832369,0.1589595375722543,0.0,0.0,0.0144508670520231,0.0,0.3063583815028902,0.0,0.0028901734104046,0.130057803468208,0.0,0.0,0.0346820809248554,0.0086705202312138,0.0202312138728323,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
