season,total_votes,n_lines,n_directions,n_words,n_speak_char,andy,angela,creed,darryl,david,dwight,erin,gabe,holly,jan,jim,karen,kelly,kevin,meredith,michael,nellie,oscar,pam,phyllis,robert,ryan,stanley,toby,andy_perc,angela_perc,creed_perc,darryl_perc,david_perc,dwight_perc,erin_perc,gabe_perc,holly_perc,jan_perc,jim_perc,karen_perc,kelly_perc,kevin_perc,meredith_perc,michael_perc,nellie_perc,oscar_perc,pam_perc,phyllis_perc,robert_perc,ryan_perc,stanley_perc,toby_perc,michael_dummy,dwight_dummy,jim_dummy,pam_dummy,andy_dummy,angela_dummy,kevin_dummy,erin_dummy,oscar_dummy,ryan_dummy,darryl_dummy,phyllis_dummy,kelly_dummy,toby_dummy,jan_dummy,stanley_dummy,meredith_dummy,holly_dummy,nellie_dummy,gabe_dummy,robert_dummy,creed_dummy,david_dummy,karen_dummy,Paul_Lieberstein_dummy_writer,Lee_Eisenberg_dummy_writer,Michael_Schur_dummy_writer,Jennifer_Celotta_dummy_writer,B.J._Novak_dummy_writer,Justin_Spitzer_dummy_writer,Aaron_Shure_dummy_writer,Charlie_Grandy_dummy_writer,Greg_Daniels_dummy_writer,Brent_Forrester_dummy_writer,Gene_Stupnitsky_dummy_writer,Mindy_Kaling_dummy_writer,Halsted_Sullivan_dummy_writer,Warren_Lieberstein_dummy_writer,Daniel_Chun_dummy_writer,Allison_Silverman_dummy_writer,Owen_Ellickson_dummy_writer,Carrie_Kemper_dummy_writer,Steve_Hely_dummy_writer,Robert_Padnick_dummy_writer,low_appearance_writer,Ken_Kwapis_dummy_director,David_Rogers_dummy_director,Randall_Einhorn_dummy_director,Paul_Lieberstein_dummy_director,Harold_Ramis_dummy_director,Charles_McDougall_dummy_director,Ken_Whittingham_dummy_director,Jennifer_Celotta_dummy_director,B.J._Novak_dummy_director,Troy_Miller_dummy_director,Greg_Daniels_dummy_director,Brent_Forrester_dummy_director,Jeffrey_Blitz_dummy_director,Tucker_Gates_dummy_director,Matt_Sohn_dummy_director,Steve_Carell_dummy_director,Paul_Feig_dummy_director,John_Krasinski_dummy_director,Rainn_Wilson_dummy_director,low_appearance_directors,multi_part_dummy
0.75,0.03965094917330067,0.3491735537190082,0.12258064516129032,0.2989411475006156,0.2142857142857143,0.3194444444444444,0.057692307692307696,0.11764705882352941,0.3023255813953488,0.0,0.5301204819277109,0.19230769230769232,0.03333333333333333,0.0,0.0,0.17692307692307693,0.0,0.47058823529411764,0.25806451612903225,0.09090909090909091,0.35220125786163525,0.0,0.8620689655172413,0.36507936507936506,0.1111111111111111,0.0,0.12962962962962962,0.2857142857142857,0.0,0.3212153518123666,0.07462686567164134,0.12313432835820765,0.34111699566682674,0.0,0.4647764811504888,0.18734452736318363,0.036194029850745414,0.0,0.0,0.16033102432833937,0.0,0.5114427860696515,0.2542460113226969,0.10040705563093519,0.2891204355580587,0.0,0.6110074626865671,0.33647239990523564,0.12985074626865598,0.0,0.1345149253731342,0.28571428571428553,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.25,0.13135333741579916,0.24586776859504128,0.2,0.12853976852991877,0.19047619047619047,0.06944444444444445,0.13461538461538464,0.0,0.09302325581395349,0.0,0.43373493975903615,0.0,0.0,0.0,0.4383561643835616,0.13076923076923078,0.225,0.11764705882352941,0.3870967741935484,0.0,0.4339622641509434,0.0,0.0,0.1746031746031746,0.2962962962962963,0.0,0.12962962962962962,0.047619047619047616,0.08108108108108109,0.06543456543456515,0.16317016317016267,0.0,0.09835325964358163,0.0,0.3582542828989893,0.0,0.0,0.0,0.31880448318804466,0.10840395885179532,0.14554195804195774,0.11981351981351825,0.3573667711598744,0.0,0.33381712626995635,0.0,0.0,0.15079365079365073,0.32447552447552375,0.0,0.12604895104895067,0.04462204462204344,0.06237006237006187,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5,0.10793018983466016,0.27479338842975204,0.12258064516129032,0.13888204875646393,0.23809523809523803,0.2222222222222222,0.3269230769230769,0.1764705882352941,0.0,0.0,0.28915662650602414,0.44230769230769235,0.0,0.0,0.0,0.1,0.0,0.6470588235294118,0.22580645161290322,0.045454545454545456,0.5283018867924528,0.0,0.1724137931034483,0.15079365079365079,0.9259259259259258,0.0,0.037037037037037035,0.047619047619047616,0.0,0.20650246305418707,0.39080459770114934,0.1706896551724122,0.0,0.0,0.24070082398483492,0.39820402298850577,0.0,0.0,0.0,0.08026213334609346,0.0,0.6498850574712641,0.20558858501783558,0.04639498432601794,0.4007807417046194,0.0,0.11293103448275849,0.12843459222769557,1.0,0.0,0.035517241379310185,0.04400656814449839,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.375,0.11987140232700552,0.2892561983471074,0.13548387096774195,0.22137404580152675,0.023809523809523836,0.1111111111111111,0.0,0.0,0.0,0.0,0.4096385542168675,0.0,0.0,0.0,0.0,0.5,0.625,0.0,0.06451612903225806,0.0,0.5157232704402516,0.0,0.3448275862068966,0.14285714285714285,0.07407407407407407,0.0,0.0,0.47619047619047616,0.1891891891891892,0.054342753435312384,0.0,0.0,0.0,0.0,0.16582267420878102,0.0,0.0,0.0,0.0,0.206861751412675,0.20984573502722317,0.0,0.03091557669441099,0.0,0.2059149174171602,0.0,0.11887477313974554,0.06403940886699491,0.04210526315789414,0.0,0.0,0.2316135165499951,0.07553833325158171,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.625,0.03444580526638091,0.34504132231404955,0.32903225806451614,0.26988426495936957,0.16666666666666663,0.41666666666666663,0.0,0.11764705882352941,0.6046511627906976,0.0,0.4096385542168675,0.057692307692307696,0.13333333333333333,0.0,0.0,0.07692307692307693,0.0,0.4117647058823529,0.0,0.045454545454545456,0.5786163522012578,0.0,0.034482758620689655,0.3333333333333333,0.0,0.0,0.07407407407407407,0.14285714285714285,0.0,0.1796571428571429,0.0,0.0528,0.292541935483871,0.0,0.1436587418750691,0.0241,0.062080000000000024,0.0,0.0,0.011416778100164036,0.0,0.19189333333333336,0.0,0.021527272727272735,0.20367295597484275,0.0,0.010480000000000005,0.1317333333333333,0.0,0.0,0.03296,0.06125714285714291,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.25,0.15094917330067362,0.243801652892562,0.3032258064516129,0.03742920462940158,0.0714285714285714,0.1388888888888889,0.23076923076923078,0.11764705882352941,0.0,0.0,0.8072289156626506,0.0,0.0,0.0,0.3424657534246575,0.06153846153846154,0.2,0.47058823529411764,0.12903225806451613,0.0,0.4591194968553459,0.0,0.0,0.1349206349206349,0.18518518518518517,0.0,0.0,0.09523809523809523,0.0,0.12906403940886682,0.2758620689655167,0.11379310344827534,0.0,0.0,0.6431708790311246,0.0,0.0,0.0,0.24563060935285777,0.04749111504547954,0.12758620689655162,0.4726436781609192,0.11747919143876295,0.0,0.34829754933853824,0.0,0.0,0.11491516146688557,0.19999999999999976,0.0,0.0,0.08801313628899805,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.625,0.04271279853031232,0.2541322314049586,0.20645161290322578,0.25461708938685057,0.2857142857142857,0.1388888888888889,0.038461538461538464,0.058823529411764705,0.0,0.7555555555555555,0.060240963855421686,0.11538461538461539,0.6,0.0,0.0,0.16923076923076924,0.0,0.0,0.03225806451612903,0.09090909090909091,0.5157232704402516,0.0,0.1724137931034483,0.1984126984126984,0.037037037037037035,0.0,0.0,0.047619047619047616,0.05405405405405406,0.11733094491715171,0.041797283176593335,0.05172413793103425,0.0,0.43817485196795514,0.05520722567597408,0.09443573667711556,0.5473354231974918,0.0,0.0,0.1237582121814535,0.0,0.0,0.02669981623608249,0.08435451695639748,0.35567122099327686,0.0,0.10266457680250742,0.15362989500920526,0.036363636363636216,0.0,0.0,0.04000597104045366,0.03727865796831299,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.625,0.032302510716472776,0.26033057851239666,0.3354838709677419,0.21521792661905936,0.19047619047619047,0.3472222222222222,0.09615384615384616,0.0,0.06976744186046512,0.0,0.1566265060240964,1.0,0.7666666666666666,0.0,0.0,0.03076923076923077,0.0,0.29411764705882354,0.6451612903225806,0.4090909090909091,0.2893081761006289,0.0,0.20689655172413793,0.2222222222222222,0.1111111111111111,0.0,0.09259259259259259,0.0,0.08108108108108109,0.3544372294372295,0.126262626262626,0.0,0.07991202346041011,0.0,0.15341388991824156,0.98895202020202,0.8450757575757576,0.0,0.0,0.02643821844023689,0.0,0.32449494949494884,0.6452455590386627,0.45867768595041214,0.24109014675052404,0.0,0.14886363636363625,0.20791245791245777,0.13181818181818114,0.0,0.09753787878787858,0.0,0.06756756756756722,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.875,0.011328842620943053,0.3161157024793388,0.27741935483870966,0.18714602314700812,0.14285714285714285,0.6666666666666666,0.13461538461538464,0.0,0.3488372093023256,0.0,0.5301204819277109,0.15384615384615385,0.7333333333333333,0.0,0.0,0.24615384615384617,0.0,0.29411764705882354,0.3225806451612903,0.0,0.0,0.0,0.3793103448275862,0.1349206349206349,0.07407407407407407,0.8157894736842105,0.05555555555555555,0.3333333333333333,0.21621621621621623,0.6152641878669277,0.15981735159817334,0.0,0.36124613345117085,0.0,0.4248190141875976,0.1375570776255708,0.7308219178082188,0.0,0.0,0.2031758978763408,0.0,0.2933789954337887,0.2916863486065185,0.0,0.0,0.0,0.24674657534246566,0.11412807131985198,0.07945205479452,0.8241708723864454,0.052910958904109455,0.30593607305936066,0.1629026286560534,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.01041028781383957,0.2314049586776859,0.2645161290322581,0.22408273824181235,0.2142857142857143,0.0,0.3076923076923077,0.23529411764705882,0.3488372093023256,0.0,0.1686746987951807,0.5,0.0,0.0,0.0,0.18461538461538463,0.0,0.0,0.45161290322580644,1.0,0.0,0.21428571428571427,0.3448275862068966,0.3492063492063492,0.2962962962962963,0.0,0.0,0.19047619047619047,0.0,0.0,0.36036036036036,0.22297297297297275,0.35636442894507364,0.0,0.14368808601484617,0.441019144144144,0.0,0.0,0.0,0.1486384201787255,0.0,0.0,0.40284249767008423,1.0,0.0,0.17157335907335908,0.22128378378378333,0.29139854139854127,0.31351351351351336,0.0,0.0,0.17245817245817247,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.2720453153704838,0.18388429752066116,0.2451612903225806,0.10391529180004921,0.14285714285714285,0.0,0.057692307692307696,0.0,0.3488372093023256,0.0,0.2530120481927711,0.0,0.0,0.0,0.0,0.13076923076923078,0.0,0.0,0.03225806451612903,0.0,0.6540880503144655,0.0,0.06896551724137931,0.1111111111111111,0.14814814814814814,0.0,0.14814814814814814,0.14285714285714285,0.0,0.0,0.08695652173913,0.0,0.4586255259467039,0.0,0.27366348774494553,0.0,0.0,0.0,0.0,0.14238458542899604,0.0,0.0,0.037031484257870916,0.0,0.6256494394312276,0.0,0.05695652173913017,0.11932367149758452,0.2017391304347817,0.0,0.17913043478260832,0.1664596273291919,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.005511328842620955,0.3739669421487603,0.2,0.21546417138635798,0.16666666666666663,0.0,1.0,0.1764705882352941,0.13953488372093023,0.06666666666666667,0.6385542168674698,0.11538461538461539,0.0,0.0,0.0,0.19230769230769232,0.0,0.0,0.5161290322580645,0.36363636363636365,0.0,0.21428571428571427,0.7586206896551724,0.1349206349206349,0.4444444444444444,0.0,0.0,0.6666666666666666,0.21621621621621623,0.0,0.691949434464404,0.0988023952095807,0.08421865945528288,0.024617431803060516,0.28744362107557503,0.060129740518962,0.0,0.0,0.0,0.07886233336279372,0.0,0.0,0.2720077087204896,0.21484304119034545,0.0,0.10136869118905036,0.2876247504990015,0.06651775813452457,0.27784431137724525,0.0,0.0,0.3566200931470396,0.09494524464584297,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.875,0.036742192284139635,0.24793388429752067,0.13548387096774195,0.1960108347697611,0.2142857142857143,0.4583333333333333,0.019230769230769232,0.058823529411764705,0.16279069767441862,0.0,0.20481927710843378,0.6153846153846154,0.0,0.0,0.0,0.26153846153846155,0.0,0.058823529411764705,0.25806451612903225,0.09090909090909091,0.0,1.0,0.034482758620689655,0.1349206349206349,0.14814814814814814,0.631578947368421,0.018518518518518517,0.047619047619047616,0.08108108108108109,0.5211573236889693,0.028129395218002666,0.0696202531645566,0.20770382469034945,0.0,0.2191378124986927,0.6779184247538678,0.0,0.0,0.0,0.2735973138858327,0.0,0.07229254571026686,0.28750181871089736,0.11354046797084716,0.0,1.0,0.02763713080168763,0.1406134887147544,0.19578059071729864,0.7861425716189205,0.02172995780590706,0.05384769941731945,0.07526513855627745,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.875,0.02786282914880589,0.20041322314049587,0.12258064516129032,0.2551095789214479,0.30952380952380953,0.625,0.019230769230769232,0.0,0.2558139534883721,0.0,0.26506024096385544,0.25,0.3333333333333333,0.0,0.0,0.09230769230769231,0.0,0.23529411764705882,0.4838709677419355,0.045454545454545456,0.0,0.0,0.6206896551724138,0.14285714285714285,0.2222222222222222,0.5789473684210527,0.2037037037037037,0.19047619047619047,0.0,0.5848214285714287,0.023148148148148,0.0,0.26859318996415743,0.0,0.22367124478229475,0.22663483796296252,0.33680555555555547,0.0,0.0,0.07443617453709536,0.0,0.2379629629629615,0.44360632183908055,0.04671717171717143,0.0,0.0,0.40937500000000016,0.12251984126984126,0.2416666666666664,0.5930190058479533,0.19670138888888866,0.1772486772486763,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.006582976117575023,0.365702479338843,0.2838709677419355,0.17040137897069685,0.38095238095238093,0.15277777777777776,0.6153846153846154,0.0,0.27906976744186046,0.0,0.3975903614457832,0.057692307692307696,0.0,0.0,0.0,0.2076923076923077,0.0,0.0,0.29032258064516125,0.13636363636363635,0.0,0.09523809523809523,1.0,0.3333333333333333,0.2222222222222222,0.0,0.0,0.23809523809523808,0.05405405405405406,0.16273291925465838,0.8432147562582342,0.0,0.3335458370521478,0.0,0.37558507995493984,0.059535573122529536,0.0,0.0,0.0,0.20173510157658997,0.0,0.0,0.30298487120076295,0.15954006467840434,0.0,0.08921513269339303,0.7507905138339921,0.32542819499341236,0.2750988142292486,0.0,0.0,0.252211556559382,0.047003525264394566,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.25,0.15416411512553582,0.23966942148760334,0.21935483870967742,0.1834523516375277,0.14285714285714285,0.4722222222222222,0.23076923076923078,0.47058823529411764,0.0,0.0,0.32530120481927716,0.0,0.0,0.0,0.0,0.3230769230769231,0.1,0.5882352941176471,0.25806451612903225,0.0,0.33333333333333337,0.0,0.20689655172413793,0.1111111111111111,0.037037037037037035,0.0,0.037037037037037035,0.047619047619047616,0.0,0.6147688060731541,0.3864734299516907,0.6376811594202885,0.0,0.0,0.38512160320265876,0.0,0.0,0.0,0.0,0.39122268477636213,0.0893719806763283,0.8276972624798704,0.32916874895885345,0.0,0.35426731078904994,0.0,0.18985507246376812,0.1325818572195382,0.05603864734299479,0.0,0.04975845410627984,0.06165171382562649,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.24586776859504128,0.3354838709677419,0.2541245998522531,0.30952380952380953,0.0,0.2884615384615385,0.058823529411764705,0.813953488372093,0.0,0.3975903614457832,0.19230769230769232,0.0,0.0,0.0,0.2,0.0,0.0,0.1935483870967742,0.045454545454545456,0.0,0.21428571428571427,0.41379310344827586,0.45238095238095233,0.037037037037037035,0.0,0.0,0.0,0.08108108108108109,0.0,0.35335689045936336,0.0583038869257944,0.8697138949048212,0.0,0.3335047498998556,0.17741460541813903,0.0,0.0,0.0,0.17033032427972372,0.0,0.0,0.18057755574509549,0.047542563443622995,0.0,0.1794548207975767,0.2777385159010597,0.3948342587918558,0.04098939929328578,0.0,0.0,0.0,0.06303122910896755,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.5,0.0681261481935089,0.3285123966942149,0.25161290322580643,0.17729623245506032,0.19047619047619047,0.0,0.07692307692307693,0.0,0.0,0.0,0.32530120481927716,0.0,0.0,0.0,0.0,0.2384615384615385,0.0,0.5294117647058824,0.4838709677419355,0.13636363636363635,0.5408805031446541,0.0,0.48275862068965514,0.25396825396825395,0.4074074074074074,0.0,0.0,0.09523809523809523,0.0,0.0,0.08255933952528333,0.0,0.0,0.0,0.2391360329291434,0.0,0.0,0.0,0.0,0.17480094093900952,0.0,0.47739938080495226,0.39553752535496967,0.12496481846327014,0.368401581089238,0.0,0.2839009287925691,0.19421101774042937,0.3950464396284824,0.0,0.0,0.07902108211705636,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.375,0.08802816901408453,0.09710743801652894,0.2838709677419355,0.05934498891898543,0.19047619047619047,0.18055555555555555,0.07692307692307693,0.23529411764705882,0.13953488372093023,0.0,0.07228915662650602,0.0,0.0,0.0,0.0,0.11538461538461539,0.0,0.058823529411764705,0.22580645161290322,0.045454545454545456,0.2830188679245283,0.0,0.1724137931034483,0.26190476190476186,0.07407407407407407,0.0,0.0,0.0,0.0,0.17254305977710221,0.09456264775413667,0.23404255319148823,0.14962251201098112,0.0,0.07488024052687157,0.0,0.0,0.0,0.0,0.09690330292285906,0.0,0.060756501182032394,0.21142088530202924,0.04771115409413227,0.22079486150140507,0.0,0.11613475177304963,0.2293988517392771,0.08226950354609835,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.75,0.032761788120024504,0.29545454545454547,0.2258064516129032,0.20142821965033242,0.30952380952380953,0.7083333333333333,0.0,0.11764705882352941,0.06976744186046512,0.26666666666666666,0.1807228915662651,0.4807692307692308,0.23333333333333334,0.1764705882352941,0.0,0.15384615384615385,0.0,0.7058823529411764,0.29032258064516125,0.0,0.23270440251572327,0.0,0.48275862068965514,0.14285714285714285,0.1111111111111111,0.0,0.14814814814814814,0.09523809523809523,0.0,0.4894505494505493,0.0,0.08461538461538415,0.05409429280396958,0.12649572649572624,0.11086403222571581,0.3218482905982906,0.17410256410256367,0.09954751131221698,0.0,0.0858079979815819,0.0,0.5271794871794862,0.19655172413793054,0.0,0.13126915013707455,0.0,0.23512820512820456,0.09047619047619036,0.0892307692307682,0.0,0.10564102564102558,0.06544566544566514,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
